,kepid_plnt,koi_disposition,max_ephemeris_corr,wst_robstat,tce_cap_stat,tce_hap_stat,koi_fwm_stat_sig,tce_rminmes,tce_max_mult_ev,tce_albedo_stat,Theta1
2378,12314973.01,CONFIRMED,0.9516619028617722,0.0011317493032544767,0.1424203373945642,0.013953488372093025,0.532,0.017318270534636585,0.0015533503563973637,0.9932051750321997,0.847
2379,12314973.02,CONFIRMED,0.9574271077562841,0.0011196684983803325,0.13156630740393627,0.008554137829238693,0.0,0.06441027313902582,0.0003044430357128407,0.9931951786847113,0.847
2380,3346154.01,CANDIDATE,0.0,0.0010482102666797045,0.13001640112464855,0.00805720471020435,0.018000000000000002,0.11394643277240675,0.00012226557654986412,0.9917915761548665,0.17
2381,5308387.01,FALSE POSITIVE,0.0,0.0010712911048708668,0.12664245548266168,0.013851805687670157,0.0,0.10825583816292231,0.00012251559136115822,0.9916417847325015,0.003
2382,6233573.01,FALSE POSITIVE,0.0,0.0014605313874750223,0.12984184629803186,0.010781644635418376,0.0,0.3953043564151127,6.584556746782607e-05,0.992083546396509,0.0
2383,10363281.01,FALSE POSITIVE,0.0,0.001129067689616494,0.12352038425492033,0.056253485092006436,,0.11907729676456486,0.00013326622824680508,0.9913443164997404,0.389
2384,4861527.01,FALSE POSITIVE,0.0,0.0012998512652476145,0.12110238987816307,0.05651589201954932,0.0,0.19230871919809409,0.00011584852972664858,0.9920918510544224,0.013000000000000001
2385,9898447.01,CANDIDATE,0.0,0.0010763563750759452,0.1291670571696345,0.007357398235313413,0.022000000000000002,0.12094306548898598,5.77617552359831e-05,0.9923404909744516,0.47700000000000004
2386,5307568.01,FALSE POSITIVE,0.0,0.0011455095025281658,0.12582825679475165,0.017410699642470565,0.0,0.172344993846788,5.69283725316694e-05,0.9923920106115073,0.564
2387,11135308.01,CONFIRMED,0.0,0.0010669571838397836,0.12935684161199626,0.00820120051169351,0.009000000000000001,0.16031078557427175,8.401331042186494e-05,0.9922288779099944,0.823
2388,8077137.01,CONFIRMED,0.9529760045804683,0.0011040122086555446,0.1291119962511715,0.008859841899826157,0.655,0.1471571160671028,6.567889092696334e-05,0.9925681001172648,0.633
2389,8077137.02,CONFIRMED,0.9527288741779122,0.0011037684255975461,0.12881138706654172,0.00854528159543412,0.012,0.26591329537650754,2.4059758673536755e-05,0.9925650243180376,0.633
2390,7019524.01,CONFIRMED,0.0,0.001073430978379964,0.12880752108716026,0.007777413323711747,0.132,0.18064766467046203,4.976128127457151e-05,0.9924208462292624,0.735
2391,5106313.01,CANDIDATE,0.0,0.0011058541250937549,0.12900187441424554,0.008341588217928955,0.74,0.21068654113364216,5.7011710802100766e-05,0.9921760510582671,0.601
2392,5642620.01,FALSE POSITIVE,0.9548841361799278,0.0013470368304735324,0.12891424554826617,0.007675074621970021,0.001,0.2145113670187055,4.0594071527120725e-05,0.9922842038485937,0.326
2393,5642620.02,FALSE POSITIVE,0.9548841361799278,0.001097619675134697,0.12870536551077788,0.007139246236100634,0.0,0.22365363376836903,3.617714319425807e-05,0.9921676310578826,0.326
2394,5014903.01,FALSE POSITIVE,0.0,0.0011452928064766116,0.12819341611996252,0.00894381211663988,0.0,0.21077982956986324,4.7344471432061756e-05,0.9925531055960322,0.345
2395,5980783.01,CANDIDATE,0.0,0.001118910062199893,0.12860426429240862,0.007926001246432907,0.001,0.16329601553334555,8.768019432084522e-05,0.9925592571944866,0.525
2396,8873090.01,CANDIDATE,0.0,0.0010842386939512276,0.1291049671977507,0.007417817430380163,0.009000000000000001,0.2557448558284124,3.942733574108152e-05,0.9923947019358311,0.852
2397,12008872.01,CONFIRMED,0.0,0.0010391496630240964,0.13011480787253982,0.007316265949421066,0.375,0.07508247024271467,0.00016951837588445137,0.9920394855725793,0.769
2398,8415200.01,CONFIRMED,0.0,0.0011046081227973185,0.12969072164948453,0.008777511726309575,0.5920000000000001,0.08016669001676224,0.00012901597645480515,0.9923624060439454,0.866
2399,4072333.01,FALSE POSITIVE,0.0,0.0010687720132715496,0.1277467197750703,0.015767376258733232,0.0,0.08070776294684438,9.851416947692345e-05,0.9922244180011149,0.6809999999999999
2400,9886361.01,CONFIRMED,0.9541369705080334,0.0011100526110926167,0.12928186504217432,0.008093941680060356,0.0,0.14491819359779745,0.00014493358610719699,0.9927918645110441,0.938
2401,9886361.03,CONFIRMED,0.9622504486493594,0.0011020077701786686,0.12893275538894095,0.007661298258274019,0.001,0.2923139228270665,6.334541935488496e-05,0.9926050097079913,0.938
2402,9886361.02,CONFIRMED,0.953025120725466,0.0010852409131896657,0.12958762886597938,0.007161314658706991,0.742,0.1486497310466397,0.00010368114224366845,0.9925877083373382,0.938
2403,9886361.04,CANDIDATE,0.9660917830792357,0.0011344309168924594,0.1283496954076851,0.008286810771804376,0.084,0.39455804892534424,1.0125599857411555e-05,0.9923093869547666,0.938
2404,3730335.01,FALSE POSITIVE,0.0,0.0011639286669102693,0.12941776007497657,0.013700921704332996,0.0,0.18167383746889365,7.0095819259826e-05,0.9910405813260539,0.23800000000000002
2405,6528464.01,CONFIRMED,0.9566892062147752,0.0011037684255975461,0.1303760543580131,0.007630137435628301,0.009000000000000001,0.06491403069461953,0.0002816083496146451,0.992890674561218,0.987
2406,6528464.02,CONFIRMED,0.9534625892455351,0.0011096192189895084,0.1304416588566073,0.006410273231213305,0.228,0.08007340158054119,0.0002356889626069598,0.9928795247890194,0.987
2407,10275766.01,FALSE POSITIVE,0.0,0.0010309711206463394,0.12873055295220243,0.01037983402761833,0.0,0.19613354508315736,8.726350296868837e-05,0.9919452507737557,0.0
2408,6370120.01,CANDIDATE,0.0,0.0011172848418132368,0.12453491096532333,0.018968740774756458,,0.19240200763431514,2.8343345773709215e-05,0.9921445241161883,0.423
2409,5209845.01,CONFIRMED,0.0,0.001113005094795042,0.1290165182755389,0.007772821202479747,0.0,0.14426517454425006,7.984639690029638e-05,0.9924408389242392,0.708
