kepid_plnt,fpp_prob,fpp_score,fpp_spec_occrate
5307858.01,1.0,0.46,0.001
6605493.01,0.0006,300.0,0.11199999999999999
4670217.01,0.28,13.0,0.21100000000000002
7259298.01,0.0015,300.0,0.10800000000000001
9574179.01,0.27,4.0,0.09699999999999999
6211812.01,0.1,1300.0,0.14400000000000002
8894646.01,0.00042,120.0,0.067
3234598.02,0.0031,3.0,0.134
3234598.01,0.019,63.0,0.135
8611832.01,8e-05,17.0,0.125
8611832.02,0.00045,0.91,0.132
5621586.01,2.8000000000000003e-05,530.0,0.214
9210387.01,0.0034,270.0,0.14300000000000002
11852982.01,0.9,12.0,0.217
8559152.01,0.024,32.0,0.151
2718778.01,0.0023,170.0,0.215
3122913.01,0.033,11.0,0.212
9229657.01,6.6e-05,1800.0,0.15
5175024.01,0.0012,35.0,0.19899999999999998
9026749.01,1.7e-05,2.2,0.218
9026749.02,0.14,4.6,0.12300000000000001
12216278.01,0.4,3.7,0.204
9159242.01,1.0,0.048,0.05
5794240.01,0.00011,5300.0,0.07400000000000001
9993529.01,1.0,450.0,0.141
6044553.01,1.0,0.22,0.046
10027247.01,0.009000000000000001,5.5,0.131
6343170.01,0.0014,490.0,0.19399999999999998
7107802.01,0.00011999999999999999,16.0,0.147
7107802.02,0.003,93.0,0.09699999999999999
10028535.01,0.00016999999999999999,25000.0,0.138
7047207.01,0.00025,7.4,0.193
5212220.01,0.022000000000000002,3400.0,0.214
6867588.01,0.033,3400.0,0.08
7501646.01,0.48,190.0,0.217
11962284.01,0.0043,160.0,0.135
2573056.01,0.99,0.57,0.18100000000000002
6842682.01,0.00018999999999999998,120.0,0.147
8890150.01,0.0011,20.0,0.17300000000000001
8890150.02,0.37,42.0,0.10099999999999999
8838950.01,0.052000000000000005,230.0,0.045
8838950.02,0.0066,2.3,0.038
11360805.01,0.0008300000000000001,70.0,0.198
11360805.02,0.0057,46.0,0.17800000000000002
9845898.01,0.00013000000000000002,3.7,0.19699999999999998
12453581.01,0.0046,120.0,0.2
5959719.01,0.0042,160.0,0.054000000000000006
5959719.02,0.057999999999999996,59.0,0.059000000000000004
5544903.01,0.034,130.0,0.172
5542983.01,0.53,48.0,0.132
8256453.01,0.99,29.0,0.001
9474493.01,1.0,0.36,0.135
12257999.01,0.00028,120.0,0.068
6922203.01,0.26,210.0,0.146
11752908.01,0.025,790.0,0.20600000000000002
7021681.01,3.5e-05,190.0,0.20600000000000002
7021681.02,0.44,15.0,0.033
4346178.01,0.024,2.9,0.21600000000000003
9664142.01,0.0051,25.0,0.198
10018233.01,0.0006799999999999999,3.7,0.20199999999999999
8081899.01,0.0089,73.0,0.049
8478994.01,9.499999999999999e-09,240.0,0.18899999999999997
8478994.02,0.0047,7.2,0.034
9965184.01,0.58,1.4,0.20600000000000002
9911882.01,0.84,48.0,0.214
8631504.01,0.83,2.4,0.092
8110767.01,1.0,0.0076,0.19699999999999998
5471574.01,1.0,9.5,0.213
5471574.02,1.0,0.01,0.001
6767840.01,4.4e-05,540.0,0.19
8379705.01,0.25,27.0,0.21100000000000002
9896018.01,1.8e-05,610.0,0.175
9896018.02,0.00022,560.0,0.18
9896018.03,0.0089,92.0,0.218
11037511.01,0.0014,1600.0,0.16399999999999998
11771430.01,0.0069,38.0,0.218
5513012.01,9.499999999999999e-05,18000.0,0.142
11761199.01,1.0,120.0,0.001
8074805.01,0.86,1.4,0.015
11253827.01,0.61,0.67,0.057999999999999996
11253827.02,0.12,2.1,0.183
3533469.01,0.0002,400.0,0.154
7047363.01,0.0044,120.0,0.217
11968463.01,0.62,0.45,0.128
11968463.02,0.013000000000000001,6.2,0.145
11968463.04,0.00018,40.0,0.218
11968463.03,0.00018999999999999998,20.0,0.20199999999999999
11968463.05,0.0038,7700.0,0.17800000000000002
8836888.01,0.027999999999999997,280.0,0.196
9880190.01,0.006,200.0,0.11
5364071.02,1.0,10.0,0.188
5364071.03,1.0,3.7,0.18100000000000002
5364071.04,0.25,63.0,0.14800000000000002
5364071.01,0.037000000000000005,4.6,0.20600000000000002
5392702.01,1.0,0.39,0.068
8429566.01,0.063,170.0,0.11699999999999999
10387742.01,0.053,110.0,0.021
7673841.01,0.0009400000000000001,260.0,0.094
7673841.02,0.13,130.0,0.10300000000000001
9827149.01,2.4e-05,260.0,0.154
5546691.01,0.013999999999999999,3.6,0.20800000000000002
8636539.01,0.00011999999999999999,360.0,0.198
9283156.01,0.077,52.0,0.011000000000000001
8547429.01,0.034,4.9,0.18600000000000003
9893318.01,0.00053,100.0,0.201
6864885.01,1.0,0.26,0.001
5097868.01,0.033,100.0,0.135
8570333.01,0.0011,19.0,0.188
5036705.01,0.015,77.0,0.218
9574158.01,0.76,71.0,0.06
9653622.01,1.0,42.0,0.001
4391348.01,0.34,26.0,0.20199999999999999
7294743.01,0.72,0.79,0.038
8947520.01,0.0096,89.0,0.11699999999999999
6765135.01,0.0017,6.4,0.18899999999999997
3861595.01,0.0012,320.0,0.069
10489206.01,2.9e-07,11000.0,0.205
10489206.02,0.35,5.3,0.059000000000000004
3426367.01,0.015,22.0,0.001
5562090.01,0.0028,230.0,0.215
5342061.01,0.1,1.8,0.177
3654095.01,0.025,3400.0,0.21899999999999997
5078939.01,1.0,0.73,0.214
6867555.01,2.5e-06,89.0,0.19699999999999998
6867555.02,0.00062,140.0,0.172
5339567.01,0.0011,250.0,0.115
4459924.01,0.012,0.86,0.062
11080405.01,0.00014,8.3,0.18600000000000003
11080405.02,0.0046,31.0,0.127
5529738.01,1.0,0.034,0.006999999999999999
4047631.01,0.86,150.0,0.15
10059645.01,0.00021,27.0,0.129
7183745.01,0.00027,29.0,0.207
7183745.02,0.021,290.0,0.15
8212002.01,0.0029,23.0,0.098
8004903.01,0.0063,23.0,0.21100000000000002
8883329.01,0.00044,230.0,0.125
8883329.02,0.00091,16.0,0.115
5514383.01,6.3e-05,1200.0,0.204
8022489.01,0.0066,3.1,0.057
8022489.02,0.0011,5.9,0.114
8022489.03,1.6e-07,54.0,0.11599999999999999
9209624.01,0.00047999999999999996,190.0,0.096
9209624.02,0.0054,19.0,0.094
3354846.01,0.00045,170.0,0.205
6516185.01,0.41,3.6,0.217
3946023.01,1.0,0.12,0.042
9177629.01,0.27,250.0,0.10400000000000001
7778767.01,0.00015,11.0,0.157
7778767.02,0.021,160.0,0.21100000000000002
7515762.01,1.4000000000000001e-05,2.6,0.21899999999999997
12120307.01,0.0022,240.0,0.205
12120307.02,0.00093,140.0,0.21
12120307.03,0.00011999999999999999,300.0,0.177
7446631.01,5.5e-05,16.0,0.214
9777251.01,1.0,0.17,0.051
6864893.01,1.0,1.5,0.205
11701407.01,0.00039,51.0,0.213
5906426.01,0.0042,170.0,0.156
10813132.01,0.0039,370.0,0.12300000000000001
5857540.01,0.0014,350.0,0.217
12208631.01,9.2e-05,33.0,0.179
12208631.02,0.61,27.0,0.10300000000000001
7289317.01,0.00033,98.0,0.179
7289317.02,0.0058,160.0,0.106
5545815.01,0.027000000000000003,430.0,0.162
7879433.01,0.32,180.0,0.008
9205907.01,0.75,97.0,0.047
8463346.01,0.003,240.0,0.213
7531677.01,1.0,0.0063,0.15
10068659.01,0.00047000000000000004,240.0,0.15
2443393.01,0.0019,6.1,0.179
9019191.01,1.0,40.0,0.001
9718379.01,1.0,27.0,0.001
3002478.01,0.081,350.0,0.218
4055774.01,1.0,0.15,0.001
6670075.01,0.99,6.5,0.14300000000000002
9395024.01,9.6e-05,490.0,0.152
8631751.01,0.049,6700.0,0.11900000000000001
6507427.01,0.087,630.0,0.21100000000000002
5521300.01,1.0,31.0,0.001
9753154.01,4.9000000000000005e-06,940.0,0.149
9011825.01,0.00011,2.1,0.172
5174858.01,0.71,0.6,0.177
11074835.01,0.00015,180.0,0.19399999999999998
1996180.01,1.2e-06,3.5,0.142
1996180.02,0.0012,6.0,0.11900000000000001
10407221.01,1.0,0.0021,0.14300000000000002
5991936.01,1.0,3.6,0.001
5095635.01,0.011000000000000001,11000.0,0.196
6269070.01,5.6e-07,420.0,0.121
6705137.01,0.0046,24.0,0.151
12254688.01,1.0,10.0,0.001
4172013.01,1.0,8.1,0.001
12254378.01,0.0013,1700.0,0.218
7604328.01,0.00014,460.0,0.138
7604328.02,0.00011,600.0,0.145
11236244.01,0.0032,82.0,0.126
9837685.01,0.00033,390.0,0.213
5042210.01,0.17,1.9,0.153
12454461.01,0.00039,96.0,0.107
9635606.01,0.018000000000000002,7.6,0.13
3728701.01,0.00035,23.0,0.20600000000000002
9390653.01,5.7000000000000005e-06,1800.0,0.156
2305866.01,0.00082,33.0,0.213
2305866.02,0.0011,9.4,0.207
11187837.01,2.5e-05,220.0,0.198
8885673.01,0.0007599999999999999,11000.0,0.157
9712350.01,0.051,71.0,0.207
8025596.01,0.0006900000000000001,350.0,0.147
3642741.01,9.9e-05,25.0,0.051
12071037.01,1.0,0.013999999999999999,0.091
8494617.01,0.0066,3.7,0.135
10289119.01,3.9e-05,65.0,0.205
7382313.01,0.00053,230.0,0.162
9887224.01,0.77,0.62,0.023
7542369.01,0.47,25.0,0.179
8544992.01,0.0032,870.0,0.08900000000000001
8544992.02,0.0022,87.0,0.09699999999999999
11295426.01,7.5e-08,3800.0,0.21600000000000003
11295426.02,0.00084,370.0,0.07400000000000001
7289162.01,0.87,220.0,0.125
3001885.01,0.6,400.0,0.205
12306058.01,0.00016999999999999999,37.0,0.201
12306058.02,3.7e-05,8.7,0.092
6183511.01,0.043,690.0,0.024
4915638.01,0.0084,130.0,0.161
6351097.01,0.48,36.0,0.125
8081905.01,5.9999999999999995e-05,1600.0,0.19699999999999998
11465950.01,1.0,9.3,0.001
9996632.01,0.00045999999999999996,480.0,0.196
4665571.01,0.00023999999999999998,9.2,0.133
4665571.02,0.017,8000.0,0.11599999999999999
4829935.01,0.0096,140.0,0.16899999999999998
9269042.01,0.0014,16.0,0.193
6199056.01,1.0,57.0,0.001
11461433.01,0.0042,350.0,0.057
11818607.01,3.9e-05,16.0,0.115
6149910.01,1.0,0.53,0.19899999999999998
9108085.01,1.0,0.0037,0.154
5436013.01,0.0013,2.8,0.14400000000000002
8676148.01,0.0006,53.0,0.20800000000000002
9696358.01,0.00011999999999999999,170.0,0.127
5039129.01,0.048,23.0,0.162
4484336.01,0.0077,160.0,0.218
10916600.01,0.00063,29.0,0.11
10916600.02,0.00037999999999999997,6.7,0.057
8429314.01,0.00013000000000000002,4.6,0.17
9153570.01,0.0011,230.0,0.165
11768142.01,0.35,4.5,0.098
7984574.01,0.098,190.0,0.124
10336951.01,1.0,6.2,0.17
8481129.01,0.00011999999999999999,110.0,0.11599999999999999
2142522.01,0.00042,13.0,0.12300000000000001
9395719.01,0.0009599999999999999,3300.0,0.21899999999999997
8753896.01,0.032,670.0,0.157
8746295.01,0.062,99.0,0.136
10090257.01,1.0,0.12,0.107
11622985.01,0.01,130.0,0.183
11361283.01,0.15,34.0,0.168
8757824.01,0.0014,240.0,0.175
9832208.01,0.0015,24.0,0.213
6124512.01,0.0041,1.7,0.07200000000000001
10070468.01,0.0015,32.0,0.09
10031656.01,0.00023999999999999998,53.0,0.192
7584650.01,0.00026000000000000003,3.4,0.14800000000000002
11337566.01,8.1e-07,300.0,0.132
6364215.01,0.00095,750.0,0.149
6364215.02,0.046,2.6,0.102
10202759.01,1.0,29.0,0.001
5007345.01,0.0013,810.0,0.213
12120484.01,4.5e-05,4.6,0.149
6429812.01,0.0078,27.0,0.21100000000000002
6846911.01,0.21,300.0,0.218
5385439.01,1.0,1.3e-06,0.205
5963582.01,1.0,0.016,0.16699999999999998
11403389.01,0.0016,65.0,0.191
9851662.01,0.0005,100.0,0.18100000000000002
6467363.01,0.0022,150.0,0.12
6467363.02,0.12,26.0,0.11199999999999999
8758204.01,0.00015,0.12,0.203
8733898.01,0.016,14000.0,0.21899999999999997
8733898.02,0.11,1300.0,0.203
8733898.03,0.012,3400.0,0.171
3228945.01,1.0,5.2,0.188
7008149.01,1.0,7.2,0.07200000000000001
10332213.01,1.0,200.0,0.01
7090524.01,0.00016999999999999999,64.0,0.126
11133306.01,4e-07,81.0,0.21100000000000002
6307063.01,1.0,46.0,0.001
5871985.01,0.00047999999999999996,9.8,0.19
8292840.02,3.8e-11,27.0,0.21100000000000002
8292840.03,0.0039,25.0,0.15
8292840.01,2.2e-05,320.0,0.147
9730163.01,0.0007099999999999999,1200.0,0.086
9730163.02,0.036000000000000004,1900.0,0.187
11453592.01,0.024,3400.0,0.129
3834322.01,0.34,51.0,0.107
10073672.01,0.31,29.0,0.128
11188249.01,1.0,4.1,0.136
4677282.01,1.0,0.0026,0.001
4858610.01,8.1e-05,1100.0,0.134
10591855.01,0.0012,1400.0,0.077
4832175.01,1.0,13.0,0.078
7749773.01,0.15,0.67,0.09699999999999999
9451706.03,1.0,0.34,0.142
9451706.01,1.3e-06,46.0,0.20800000000000002
9451706.02,6.7e-08,190.0,0.212
10064256.01,0.027999999999999997,200.0,0.081
6842807.01,0.0065,140.0,0.149
9815053.01,0.053,250.0,0.126
7609553.01,0.0035,1200.0,0.073
10122538.01,4.8e-06,450.0,0.207
10122538.03,0.0001,160.0,0.2
10122538.04,4.4e-05,14.0,0.212
10122538.02,2.9999999999999997e-05,170.0,0.21600000000000003
9697131.01,1.2e-09,45.0,0.182
5480640.01,3.4e-05,64.0,0.19899999999999998
5480640.02,0.0029,20.0,0.14300000000000002
5480640.03,0.0018,310.0,0.21600000000000003
5175986.01,0.0009,18000.0,0.172
9692128.01,1.0,0.76,0.158
10917043.01,0.0049,2.8,0.209
6521045.02,9.499999999999999e-05,1100.0,0.127
6521045.03,0.0028,72.0,0.146
6521045.01,5.9999999999999995e-05,520.0,0.215
4075015.01,0.015,42.0,0.122
6697605.01,0.032,1200.0,0.16699999999999998
6697605.02,0.0006,220.0,0.09699999999999999
6294819.01,0.0007099999999999999,1300.0,0.175
12602314.01,0.0019,3900.0,0.10300000000000001
5787131.01,0.0017,11.0,0.21600000000000003
3230753.01,0.97,3.0,0.12300000000000001
8358012.01,1.0,26.0,0.212
4664046.01,0.98,8.8,0.096
11401755.01,1.0,0.079,0.10099999999999999
11401755.02,1.0,0.026000000000000002,0.14800000000000002
4180401.01,0.98,8.8,0.051
6350476.01,1.0,8.1,0.106
5272233.01,0.00023999999999999998,820.0,0.166
5272233.02,0.00011,190.0,0.145
11456382.01,1.0,0.63,0.033
3130548.01,0.032,2000.0,0.15
6346809.01,0.13,150.0,0.214
4275117.01,0.026000000000000002,220.0,0.10300000000000001
6545051.01,1.0,0.19,0.114
4547603.01,0.027000000000000003,2600.0,0.114
5688910.01,0.0032,45.0,0.198
6345732.01,2.8999999999999997e-05,47.0,0.20800000000000002
6345732.02,2.7000000000000002e-05,13.0,0.133
8611257.01,0.00078,13.0,0.171
3861611.01,0.0073,94.0,0.20600000000000002
12416987.01,1.0,4.8,0.001
8259713.01,0.36,2.2,0.198
10880507.01,0.00015,170.0,0.114
11098013.01,2.9e-10,87.0,0.16899999999999998
5443604.01,1.0,1.5,0.179
12206313.01,0.00022,18.0,0.175
12206313.02,0.00039,16.0,0.213
12206313.03,1.4999999999999999e-05,5.0,0.215
9837661.01,0.00064,210.0,0.073
9837661.02,0.00021,7700.0,0.21
9837661.03,0.00011999999999999999,43.0,0.214
7769819.01,0.00075,1600.0,0.17
11874577.01,0.086,0.043,0.204
12164564.01,6.1e-05,1400.0,0.204
8190354.01,1.0,0.17,0.016
3425851.01,1.9e-15,0.068,0.16699999999999998
10397751.01,0.0087,300.0,0.043
10397751.02,0.013000000000000001,4.3,0.017
10397751.03,0.006999999999999999,15.0,0.025
10397751.05,0.01,82.0,0.042
7815931.01,0.43,150.0,0.161
6679295.01,0.19,130.0,0.203
9642292.01,2.3e-05,120.0,0.2
6356692.01,5e-06,0.0075,0.057
6026737.01,0.0019,21.0,0.096
6026737.02,0.00054,80.0,0.062
4991208.01,0.0027,4.4,0.048
8243283.01,0.35,12.0,0.10400000000000001
9092504.01,0.00015,10000.0,0.161
9092504.02,0.0086,440.0,0.18100000000000002
5383248.01,1.0,1.4,0.207
10001368.01,3.9e-07,37.0,0.201
9466429.01,0.0009199999999999999,22.0,0.205
4365442.01,1.0,0.11,0.131
8885643.01,0.0011,550.0,0.183
5652893.01,0.008,110.0,0.094
3241557.01,0.086,410.0,0.111
3957082.01,0.54,2.8,0.109
8681833.01,4.7e-05,1400.0,0.128
4138951.01,0.0047,510.0,0.128
3102384.01,0.0025,260.0,0.184
10471515.01,0.0012,160.0,0.044000000000000004
4935172.01,0.052000000000000005,720.0,0.15
8760040.01,4.9e-05,55.0,0.212
8760040.02,0.012,210.0,0.152
10098844.01,0.0019,2.3,0.16899999999999998
9467404.01,0.00029,7100.0,0.155
5184911.01,0.002,920.0,0.146
5184911.02,0.0009,4.1,0.147
8176564.01,0.025,460.0,0.109
6587105.01,0.00029,64.0,0.193
11662184.01,0.0011,54.0,0.20800000000000002
11127479.01,0.0018,73.0,0.033
5428668.01,0.053,18000.0,0.212
5041569.01,1.0,0.1,0.078
10604521.01,6.8e-05,260.0,0.153
9899181.01,1.0,1.8,0.001
8884274.01,0.00033,680.0,0.214
7767162.01,4.6e-05,440.0,0.207
4861791.01,0.82,3.3,0.16399999999999998
4385148.01,0.00023999999999999998,25.0,0.205
4385148.02,0.0066,62.0,0.20199999999999999
9838468.01,7e-05,0.48,0.17
6781548.01,0.96,4.0,0.051
8617363.01,0.046,99.0,0.19899999999999998
7673192.01,3.2e-05,1400.0,0.16699999999999998
7673192.02,6.7e-06,1.0,0.166
7673192.03,2.4e-05,1100.0,0.128
7673192.04,0.0007,1.6,0.126
7673192.05,0.0026,65.0,0.122
11807274.01,1.0,0.51,0.149
11807274.02,0.34,8.4,0.182
7670943.01,0.018000000000000002,3.1,0.17300000000000001
6697756.01,0.0068,380.0,0.021
5649833.01,1.0,0.0011,0.001
10518399.01,0.073,0.32,0.078
5905822.01,6.3e-06,47.0,0.066
10793172.01,0.001,63.0,0.11599999999999999
10793172.02,0.086,49.0,0.098
10793172.03,0.2,10.0,0.055999999999999994
7136729.01,0.0069,77.0,0.107
6364276.01,1.0,0.012,0.204
4367854.01,0.006,0.43,0.142
10597693.01,0.16,27.0,0.201
7466270.01,1.0,28.0,0.001
10876237.01,0.0028,1100.0,0.102
12314973.01,0.040999999999999995,0.0043,0.051
12314973.02,1.1e-05,310.0,0.21
3346154.01,0.057999999999999996,3200.0,0.205
5308387.01,1.0,0.36,0.061
6233573.01,1.0,0.42,0.067
10363281.01,1.0,0.35,0.18
4861527.01,1.0,1.1,0.03
9898447.01,0.017,21.0,0.001
5307568.01,9.4e-05,770.0,0.18100000000000002
11135308.01,9.1e-05,1300.0,0.083
8077137.01,1.0,0.41,0.141
8077137.02,0.38,1.6,0.14
7019524.01,0.00095,220.0,0.109
5106313.01,0.027000000000000003,670.0,0.1
5642620.01,0.41,27.0,0.187
5642620.02,0.0072,35000.0,0.113
5014903.01,0.064,190.0,0.184
5980783.01,0.37,1.6,0.18
8873090.01,6.2e-12,3.6e-18,0.138
12008872.01,0.0036,8.1,0.18100000000000002
8415200.01,0.0016,55.0,0.10099999999999999
4072333.01,0.0027,630.0,0.204
9886361.01,0.0005200000000000001,12.0,0.14400000000000002
9886361.03,0.0027,25.0,0.195
9886361.02,6.4e-05,26.0,0.142
9886361.04,0.0022,13.0,0.109
3730335.01,0.75,70.0,0.16699999999999998
6528464.01,5.1e-07,0.18,0.157
6528464.02,4.7e-06,3.7,0.19399999999999998
10275766.01,1.0,2.1,0.051
6370120.01,0.99,78.0,0.111
5209845.01,0.00065,420.0,0.21899999999999997
11100670.01,0.0038,76.0,0.171
6129524.01,0.0016,6200.0,0.126
5794570.01,1e-05,3000.0,0.213
5794570.02,0.96,6.1,0.08800000000000001
5649325.01,0.94,0.17,0.055
9958387.01,0.6,1.5,0.055999999999999994
6779260.01,0.14,0.32,0.179
5953297.01,1.0,0.73,0.09300000000000001
7659389.01,0.013000000000000001,1800.0,0.21899999999999997
9472074.01,0.02,17000.0,0.133
10842192.01,0.00013000000000000002,1500.0,0.21899999999999997
2442448.01,0.00016999999999999999,4.8,0.152
11197853.01,0.63,110.0,0.059000000000000004
9665922.01,1.0,0.27,0.099
11283615.01,0.0008300000000000001,5000.0,0.139
7605093.01,0.0021,4500.0,0.146
12023078.01,1.0,110.0,0.001
6364162.01,1.0,0.01,0.209
6716021.01,0.85,40.0,0.055
11231334.01,1.0,0.47,0.001
8326342.01,0.55,210.0,0.071
6878240.01,0.0019,4.6,0.051
6878240.02,0.23,78.0,0.198
6614629.01,0.41,59.0,0.068
6630943.01,1.0,1.0,0.10099999999999999
4831728.01,7.4e-05,250.0,0.18100000000000002
4831728.02,0.069,38.0,0.10400000000000001
3336765.01,1.0,19.0,0.12
4270565.01,0.048,1.8,0.215
11963206.01,0.00011,710.0,0.127
4249611.01,2.8000000000000003e-05,0.024,0.111
8263545.01,0.02,470.0,0.21100000000000002
10068024.01,0.0059,1500.0,0.125
9636563.01,0.04,66.0,0.129
6937402.01,0.00032,4.5,0.149
2853828.01,1.0,8.0,0.21100000000000002
7899070.01,0.49,0.17,0.062
4035667.01,1.0,25.0,0.203
9612825.01,1.0,3.8,0.17800000000000002
7826659.01,0.64,0.38,0.10300000000000001
7202957.01,0.00061,3500.0,0.037000000000000005
7202957.02,4.9e-05,520.0,0.083
5513893.01,1.0,1.3,0.095
10514430.01,0.00016,36.0,0.218
8095441.01,0.0016,180.0,0.129
5881813.01,5.3e-05,12.0,0.195
5881813.02,0.26,43.0,0.129
12456601.01,8.1e-05,310.0,0.21100000000000002
10341917.01,1.0,0.96,0.128
3241604.01,0.02,3100.0,0.218
9591070.01,1.0,0.03,0.076
7428736.01,0.00047999999999999996,110.0,0.105
5817986.01,1.0,1.7,0.001
11129258.01,0.00026000000000000003,150.0,0.214
10586004.01,2.6e-06,530.0,0.21899999999999997
10586004.02,8.9e-16,3.1,0.21600000000000003
4939533.01,0.005,500.0,0.201
4846856.01,0.00047000000000000004,47.0,0.213
5790807.01,0.97,7.8,0.001
8892303.01,0.00057,190.0,0.07
5369827.01,0.01,2500.0,0.17
5302643.01,1.0,5.6,0.001
6586746.01,0.0003,700.0,0.139
9962455.01,4.7e-05,34.0,0.21600000000000003
9962455.02,0.0023,4.4,0.161
8687088.01,1.0,1.5,0.111
6436029.01,0.00029,31.0,0.2
6436029.02,0.0052,0.27,0.19399999999999998
6197215.01,0.56,130.0,0.171
9244508.01,0.0069,9.2,0.126
9692557.01,0.004,6600.0,0.07
9366886.01,0.39,6.3,0.08199999999999999
3657176.01,0.11,97.0,0.21
3969687.01,1.4999999999999999e-05,0.84,0.193
9369366.01,0.47,10.0,0.21100000000000002
4552729.01,0.68,0.062,0.135
2989706.01,0.042,3900.0,0.195
5185897.01,6.1e-05,61.0,0.091
5185897.02,0.0012,2.3,0.092
5185897.03,0.00039,570.0,0.064
3663173.01,0.011000000000000001,1.6,0.051
9881077.01,0.0034,0.89,0.213
3097346.01,0.017,3.0,0.172
5717567.01,0.039,1400.0,0.11699999999999999
6265792.01,0.00033999999999999997,3600.0,0.08900000000000001
9995402.01,0.0012,170.0,0.092
9109857.01,0.064,13.0,0.109
5609593.01,0.0015,3.8,0.205
5436338.01,0.099,490.0,0.184
11414465.01,0.00016999999999999999,2100.0,0.115
6716545.01,0.00011,47.0,0.156
2708885.01,0.77,4.8,0.16699999999999998
4483138.01,0.00022,200.0,0.19399999999999998
9475552.01,0.00013000000000000002,20000.0,0.131
9475552.02,0.022000000000000002,450.0,0.145
5196864.01,1.0,64.0,0.001
11071200.01,3.7e-05,15.0,0.051
11071200.02,0.0006799999999999999,15.0,0.099
10905911.01,0.0012,200.0,0.035
3545135.01,0.027000000000000003,110.0,0.057
6964929.01,1.7e-05,6900.0,0.172
6432345.01,0.00027,0.15,0.203
8703129.01,0.97,0.03,0.001
11565924.01,4.7e-05,140.0,0.21100000000000002
6607357.01,6.1e-05,38.0,0.077
6607357.02,0.00044,41.0,0.047
6186964.01,0.00032,4000.0,0.135
5471202.01,1.0,0.6,0.09699999999999999
9640439.01,0.027999999999999997,7000.0,0.217
9693006.01,0.00025,430.0,0.067
5613821.01,0.01,10.0,0.065
6627507.01,1.0,1.9,0.001
5128673.01,0.026000000000000002,1.8,0.136
6690836.01,0.00013000000000000002,24000.0,0.147
8639908.01,1.0,0.34,0.19399999999999998
5481148.01,0.76,110.0,0.053
11076400.01,0.12,2800.0,0.077
7877978.01,0.16,1.9,0.214
7903086.01,1.0,6.6,0.21
12024120.01,8.5e-06,970.0,0.133
8210018.01,2.9999999999999997e-05,36.0,0.195
3642289.01,1.3e-06,1900.0,0.19699999999999998
3642289.02,0.0016,84.0,0.114
3662838.01,4.5e-06,0.031,0.051
5966322.01,0.0016,8.8,0.20199999999999999
6029239.01,8.8e-05,430.0,0.212
12106929.01,1.0,0.18,0.195
12107021.01,1.0,6.9,0.188
12404954.01,6.1e-06,560.0,0.13699999999999998
1571511.01,0.027000000000000003,16.0,0.017
2438070.01,1.0,0.99,0.001
3747262.01,0.2,28.0,0.11599999999999999
10190075.01,0.039,170.0,0.131
9070666.01,0.00011,140.0,0.092
3642335.01,0.0021,3.4,0.179
3328052.01,1.0,0.21,0.218
10749059.01,0.025,2.4,0.17300000000000001
9119568.01,0.76,0.15,0.040999999999999995
9020114.01,0.031,940.0,0.162
6196457.01,2.4e-09,840.0,0.147
6196457.02,4.2e-07,40.0,0.214
6196457.03,9.1e-05,22.0,0.19899999999999998
6063220.01,2.7000000000000002e-05,360.0,0.183
6071903.01,4.2e-05,340.0,0.20800000000000002
6289257.01,0.0009199999999999999,160.0,0.163
6289257.02,2.9999999999999997e-05,93.0,0.10400000000000001
10905239.01,3.5e-05,800.0,0.078
10905239.02,0.0013,36.0,0.095
11623629.01,4.5e-07,55.0,0.217
3545478.01,0.092,1.1,0.04
4815520.01,0.0009199999999999999,76.0,0.087
6603043.01,0.017,3.0,0.055999999999999994
7175184.01,0.0045,610.0,0.171
7175184.02,0.00045,760.0,0.166
7109851.01,0.033,4400.0,0.062
11565544.01,0.24,600.0,0.168
11403530.01,0.0004,310.0,0.07
5088536.02,0.00047000000000000004,360.0,0.1
5088536.03,0.93,13.0,0.13699999999999998
5088536.01,2.5e-07,530.0,0.195
6609270.01,0.0066,800.0,0.105
12406807.01,2.5e-05,14.0,0.214
8046689.01,0.33,210.0,0.20199999999999999
5096590.01,0.0074,16.0,0.11900000000000001
6291837.01,0.28,0.37,0.159
7024222.01,1.0,0.68,0.001
7050989.01,6.7e-05,1100.0,0.21899999999999997
7050989.02,3.9e-05,690.0,0.201
8494142.01,3.2e-07,35.0,0.114
8494142.02,0.04,3.9,0.218
11554435.01,6.5000000000000004e-06,420.0,0.051
5652983.01,0.94,1.3,0.054000000000000006
6471021.01,0.00022,26.0,0.055999999999999994
7906671.01,0.013000000000000001,76.0,0.184
8709688.01,0.059000000000000004,300.0,0.146
8709688.02,0.0029,79.0,0.067
8241079.01,0.00058,17.0,0.10800000000000001
11618601.01,0.00081,1400.0,0.132
11618601.02,0.031,190.0,0.125
7582689.01,1.4999999999999999e-05,12.0,0.098
7582689.02,0.00047999999999999996,15.0,0.06
7582689.03,0.011000000000000001,33.0,0.05
9959589.01,1.0,0.33,0.19699999999999998
7419318.01,5.6e-06,850.0,0.218
7419318.02,2.7000000000000004e-06,980.0,0.163
7603200.01,3.1e-05,450.0,0.136
7603200.02,0.99,7.0,0.159
7603200.03,1.0,29.0,0.016
7364176.01,9.6e-12,1.6e-08,0.21100000000000002
8686097.01,2.7000000000000004e-06,17.0,0.201
12643589.01,0.99,56.0,0.001
12643589.02,0.81,270.0,0.084
9716391.01,0.00015,34.0,0.184
6929841.01,0.013000000000000001,140.0,0.113
