kepid_plnt,koi_disposition,max_ephemeris_corr,wst_robstat,tce_cap_stat,tce_hap_stat,koi_fwm_stat_sig,tce_rminmes,tce_max_mult_ev,tce_albedo_stat,tce_period,tce_prad,tce_model_snr
6364064.01,FALSE POSITIVE,0.0,2.273,2.276,25.77,0.37799999999999995,0.3275,15.5,0.3506,5.24327,1.4969999999999999,18.49
11177676.01,CONFIRMED,0.0,2.88,9.03,3.2460000000000004,0.605,0.2842,10.49,0.6456,47.0324,2.175,10.81
4936990.01,FALSE POSITIVE,0.0,61.5,137.6,37.9,0.0,0.02099,342.5,2.221,10.3145,14.58,316.7
7130418.01,FALSE POSITIVE,0.0,2.7430000000000003,-59.9,106.9,0.0,0.1666,15.84,1.506,15.5286,2.365,17.58
12208887.01,FALSE POSITIVE,0.0,711.7,566.0,244.8,0.0,0.03356,4289.0,0.0,53.5012,40.81,-1.0
10711551.01,FALSE POSITIVE,0.0,5179.0,840.4,374.8,,0.1739,9157.0,0.0,10.6922,51.34,-1.0
11081512.01,FALSE POSITIVE,0.0,3.094,-1.868,-1.652,,0.3773,9.323,0.9914,15.7394,1.489,9.377
3867593.01,FALSE POSITIVE,0.0,0.1732,132.4,88.06,0.0,0.04743,120.4,-0.1047,73.3382,69.9,223.3
3953106.01,FALSE POSITIVE,0.0,2.169,189.8,144.5,0.0,0.0006989,2402.0,-15.24,6.58712,56.12,2149.0
9282853.01,CANDIDATE,0.0,3.258,7.609,2.3569999999999998,0.054000000000000006,0.2442,11.88,2.227,83.5024,1.936,12.44
10189542.01,FALSE POSITIVE,0.0,3.236,-4.77,28.04,0.0,0.4451,8.097000000000001,0.4848,24.6148,1.47,9.34
10191056.01,FALSE POSITIVE,0.0,-0.8888,3329.0,1832.0,0.0,5.578e-05,47220.0,0.0,1.21375,103.0,22350.0
7599004.01,FALSE POSITIVE,0.0,1.758,58.55,13.78,0.006,0.02485,106.9,-3.3560000000000003,2.41145,13.92,97.04
8507073.01,FALSE POSITIVE,0.0,3.1689999999999996,1812.0,326.7,0.0,0.001165,3251.0,1.703,209.063,64.66,1854.0
8509781.01,FALSE POSITIVE,0.0,3.321,1470.0,158.4,0.0,0.001393,2823.0,1.575,70.3359,25.86,2610.0
10227881.01,FALSE POSITIVE,0.0,2.835,-0.7378,17.35,0.0,0.3416,18.19,0.3591,5.14081,2.918,19.64
10320341.01,FALSE POSITIVE,0.0,3.678,1204.0,203.8,0.0,0.001436,3280.0,0.1509,30.1147,44.37,2773.0
7658229.01,FALSE POSITIVE,0.0,2.485,55.87,8.908,0.361,0.031389999999999994,102.6,0.8031,36.1826,22.13,101.4
7662502.01,CANDIDATE,0.0,3.037,6.846,-1.651,0.61,0.3369,8.082,0.7362,24.1524,1.215,7.502000000000001
7672215.01,CANDIDATE,0.0,2.967,2.447,1.4409999999999998,0.08199999999999999,0.3929,8.56,1.23,11.1736,1.4480000000000002,8.717
7700561.01,FALSE POSITIVE,0.0,2.845,-29.34,172.7,0.0,0.155,53.25,1.112,1.5070700000000001,2.075,49.93
8552607.01,FALSE POSITIVE,0.0,3.1510000000000002,-1.4909999999999999,16.73,0.0,0.3438,22.87,0.9612,1.0619,0.877,19.5
9390655.01,FALSE POSITIVE,0.0,2.209,-2.085,28.11,0.0,0.2317,10.68,0.9846,9.54992,1.8419999999999999,12.11
9402670.01,FALSE POSITIVE,0.0,0.8787,5.36,6.211,0.0,0.4936,17.31,0.1612,0.536529,0.8695,14.5
7731281.01,CONFIRMED,0.0,2.505,20.21,4.805,0.243,0.08925,39.13,2.213,76.3767,6.612,38.11
7743464.01,FALSE POSITIVE,0.0,3.0589999999999997,1507.0,364.1,0.0,0.0006293,4943.0,0.1323,55.248999999999995,67.93,3517.0
7747091.01,CANDIDATE,0.0,4.439,2.001,-1.5290000000000001,,0.3717,8.045,0.9641,14.2681,1.328,8.455
8560475.01,CANDIDATE,0.0,0.8429,16.04,4.631,0.08199999999999999,0.1494,23.76,-30.66,7.41505,97.22,31.42
10480952.01,FALSE POSITIVE,0.0,0.6589,1758.0,958.2,,0.00032639999999999996,23950.0,0.0,2.03746,68.74,-1.0
10525077.01,CANDIDATE,0.0,3.205,3.5860000000000003,0.02251,0.307,0.2658,9.177,0.6786,11.0068,1.325,8.867
7770901.01,CANDIDATE,0.0,2.6519999999999997,5.405,2.093,0.92,0.3953,10.16,1.176,124.887,1.829,10.1
7800285.01,FALSE POSITIVE,0.0,45.89,0.0,0.0,0.0,0.2017,213.5,-0.3186,1.0659999999999998,9.712,295.4
8644545.01,CANDIDATE,0.0,3.38,7.495,-0.3945,0.002,0.2804,13.05,1.393,295.95799999999997,2.384,14.03
8644911.01,CANDIDATE,0.0,2.2840000000000003,6.079,3.2089999999999996,0.361,0.3534,10.21,1.129,120.941,2.468,9.897
9474485.01,FALSE POSITIVE,0.0,-2.583,1899.0,1325.0,,0.0007019,12700.0,0.0,0.5125810000000001,23.25,-1.0
10552151.01,FALSE POSITIVE,0.0,3.3339999999999996,4.981,1.4709999999999999,0.983,0.2529,12.92,0.2136,525.769,22.41,13.89
7829836.01,CANDIDATE,0.0,4.1339999999999995,8.847999999999999,-0.1516,0.27899999999999997,0.3265,9.357000000000001,2.842,237.82,3.128,9.921
7836096.01,CANDIDATE,0.0,2.803,4.938,-0.1452,0.831,0.3645,9.012,0.2911,15.9961,1.6380000000000001,9.929
7837526.01,FALSE POSITIVE,0.0,2.695,1091.0,99.91,0.0,0.001629,2202.0,-2.214,28.2972,30.31,2140.0
8718273.01,FALSE POSITIVE,0.0,1.306,0.0,0.0,0.0,0.01127,255.2,0.0,3.4795300000000005,132.4,263.6
8741367.01,CANDIDATE,0.0,0.3172,8.902000000000001,2.904,0.043,0.3148,9.351,-1.359,0.98879,3.292,10.97
9532603.01,CANDIDATE,0.0,2.526,2.991,2.887,0.218,0.4279,7.638,0.1619,14.5556,3.5060000000000002,8.286
9575728.01,CANDIDATE,0.0,2.131,5.507999999999999,-1.055,0.0,0.2591,10.91,0.6338,2.64181,0.6355,10.04
10850327.01,CANDIDATE,0.0,4.919,15.2,1.742,0.9440000000000001,0.1365,25.57,1.879,440.16900000000004,5.729,26.31
7885558.01,FALSE POSITIVE,0.0,1.208,-3.484,16.42,0.0,0.1948,13.33,0.4602,0.864657,0.8088,13.47
7888863.01,CANDIDATE,0.0,2.762,5.438,2.715,0.001,0.3945,9.441,1.2329999999999999,74.6251,1.9369999999999998,9.405
7916058.01,FALSE POSITIVE,0.0,1.9080000000000001,0.5316,16.76,0.0,0.3612,10.54,0.2615,7.109539999999999,1.886,11.43
8742270.01,FALSE POSITIVE,0.0,3.4210000000000003,235.2,35.65,,0.010440000000000001,381.1,2.032,397.39599999999996,36.38,348.5
8745553.01,CONFIRMED,0.0,2.1390000000000002,4.912,2.301,0.301,0.2986,9.632,0.7749,62.1366,6.669,9.33
8747222.01,FALSE POSITIVE,0.0,9.671,-38.54,295.7,0.0,0.1093,38.03,0.0,1.66747,16.18,42.61
9591728.01,FALSE POSITIVE,0.0,2.399,486.2,188.2,0.0,0.001693,1696.0,-3.9789999999999996,11.0357,69.19,1301.0
9594184.01,FALSE POSITIVE,0.0,2.9930000000000003,4.2589999999999995,0.4684,0.24100000000000002,0.3243,8.759,0.4872,42.0939,2.412,9.407
10616656.01,FALSE POSITIVE,0.0,1.632,3123.0,385.4,0.0,0.00041020000000000005,7212.0,-12.62,25.2852,45.47,6077.0
10658177.01,CANDIDATE,0.0,2.3080000000000003,4.58,1.979,0.078,0.4713,9.287,1.3619999999999999,113.086,1.88,9.737
10661679.01,FALSE POSITIVE,0.0,6.853,-2.741,12.8,0.0,0.3487,14.73,0.9321,1.2313399999999999,0.8220000000000001,14.44
7938499.01,FALSE POSITIVE,0.0,4.662,0.8513,23.16,0.0,0.1734,17.46,0.3729,7.22703,1.76,20.27
8823893.01,FALSE POSITIVE,0.0,2.441,11.63,1.921,0.0,0.2254,11.42,0.8352,1.5064799999999998,0.7777,11.59
8904714.01,FALSE POSITIVE,0.0,1.781,-36.15,98.45,0.0,0.048889999999999996,38.43,-0.04351,5.2373199999999995,14.73,37.68
9715631.01,CONFIRMED,0.0,2.542,7.311,3.835,0.004,0.3591,12.37,0.7824,425.48400000000004,3.0060000000000002,13.54
9724993.01,CANDIDATE,0.0,3.446,388.7,104.4,0.0,0.001425,2128.0,-7.398,7.863360000000001,23.04,1973.0
10724569.01,FALSE POSITIVE,0.0,2.324,-1.766,11.96,0.0,0.3623,14.2,0.4978,0.7450640000000001,0.7153,12.12
10777591.01,CONFIRMED,0.0,1.8019999999999998,9.696,-0.6998,0.529,0.1848,14.63,1.3459999999999999,6.10971,0.986,15.93
8007174.01,CANDIDATE,0.0,3.438,5.403,2.512,0.003,0.3428,9.065,0.7067,56.6488,2.2680000000000002,10.18
8935352.01,FALSE POSITIVE,0.0,1304.0,72.65,100.7,,0.2322,4489.0,0.0,10.91,45.62,-1.0
8939211.01,FALSE POSITIVE,0.0,1.431,10.78,6.367999999999999,0.342,0.4531,21.39,0.5911,27.0735,2.7769999999999997,29.68
9786017.01,FALSE POSITIVE,0.0,1.973,727.4,515.0,0.0,0.000878,2973.0,-225.8,2.24899,58.09,2278.0
10933306.01,CANDIDATE,0.0,3.392,4.57,1.4880000000000002,0.016,0.3271,8.859,0.9637,57.7743,2.056,9.415
8029848.01,FALSE POSITIVE,0.0,1.556,13.25,34.3,0.0,0.029789999999999997,64.58,-5.562,1.2060799999999998,9.099,61.49
8037038.01,CONFIRMED,0.0,1.7209999999999999,2.383,1.715,0.39,0.2579,9.746,0.7481,4.09515,1.5419999999999998,10.22
8043968.01,FALSE POSITIVE,0.0,11.64,2.8569999999999998,11.2,0.013999999999999999,0.4317,14.57,1.048,1.5592,0.9095,14.32
9011877.01,CANDIDATE,0.0,2.9160000000000004,2.498,3.051,0.768,0.2681,10.17,1.013,7.77712,0.9475,10.77
9838414.01,FALSE POSITIVE,0.0,0.5031,10.51,5.794,0.006,0.2609,10.22,0.247,1.33245,2.7969999999999997,10.81
9845931.01,FALSE POSITIVE,0.0,3.02,2.7910000000000004,9.164,0.0,0.436,8.588,0.6916,61.2246,2.877,9.232999999999999
9850843.01,FALSE POSITIVE,0.0,2.042,-1.3730000000000002,8.836,0.096,0.3127,9.068999999999999,0.7381,8.48038,1.3230000000000002,8.972999999999999
7047299.01,FALSE POSITIVE,0.0,3.2030000000000003,1500.0,328.4,0.005,0.0007952000000000001,3919.0,0.5724,35.8823,37.56,3280.0
8075618.01,FALSE POSITIVE,0.0,3.3360000000000003,771.8,336.9,0.0,0.0011480000000000001,2201.0,-4.2,8.7806,36.43,1878.0
8105398.01,CONFIRMED,0.9258200997725564,2.665,9.105,3.0860000000000003,0.02,0.1654,20.55,1.66,224.15099999999998,2.737,20.56
8105398.02,CANDIDATE,0.9549227165776519,1.208,3.753,-0.5660000000000001,0.297,0.365,7.15,0.6099,5.68321,0.948,7.922000000000001
8108437.01,FALSE POSITIVE,0.0,4.501,673.2,101.6,0.001,0.004091,1006.0,1.1840000000000002,351.288,49.7,806.3
9047416.01,CANDIDATE,0.0,1.6540000000000001,4.319,1.9080000000000001,0.179,0.4306,9.316,1.053,9.0133,6.874,9.615
9899514.01,FALSE POSITIVE,0.0,4.05,-0.8302,14.29,0.0,0.24100000000000002,12.56,0.8217,1.33249,1.187,14.11
9899607.01,FALSE POSITIVE,0.0,3.735,2.656,19.43,0.0,0.358,13.1,0.8438,1.33254,0.9556,13.38
9908486.01,FALSE POSITIVE,0.0,2.6830000000000003,7.957000000000001,6.125,0.0,0.258,12.09,0.09934,36.6092,89.21,14.73
9910043.01,CANDIDATE,0.0,3.161,3.281,0.07454,0.002,0.299,8.763,1.171,39.3998,1.537,8.462
7107567.01,CANDIDATE,0.0,10.95,96.33,9.046,0.0,0.012629999999999999,282.0,-17.36,0.812584,14.4,280.5
7115671.01,FALSE POSITIVE,0.0,1.44,2.533,10.77,0.001,0.08889,13.07,0.0,0.5667949999999999,3.662,-1.0
8155368.01,FALSE POSITIVE,0.0,659.9,0.0,0.0,,0.057710000000000004,4846.0,0.71,0.718646,36.56,2368.0
8197176.01,CANDIDATE,0.0,2.359,5.197,2.435,0.006,0.3507,7.72,0.9188,9.35893,20.94,8.17
8197406.01,CANDIDATE,0.0,5.359,63.2,30.47,0.0,0.09443,66.92,-0.4243,4.1547,13.13,98.54
9934274.01,FALSE POSITIVE,0.0,2.889,6.985,2.131,0.004,0.1862,11.28,1.102,4.994680000000001,2.714,12.16
9941387.01,FALSE POSITIVE,0.0,15.2,1541.0,349.6,0.0,0.0004173,8744.0,0.0,27.6596,41.9,-1.0
8242350.01,FALSE POSITIVE,0.0,0.608,98.14,30.47,0.606,0.09626,115.6,-16.8,6.99367,22.3,168.0
9116075.01,FALSE POSITIVE,0.0,8.418,-15.88,54.22,0.0,0.3378,10.8,0.2049,24.4992,1.6880000000000002,11.85
9954225.01,FALSE POSITIVE,0.0,288.3,-0.47700000000000004,83.85,,0.05103,2692.0,0.0,1.34049,41.48,-1.0
9957668.01,FALSE POSITIVE,0.0,4.077,4199.0,231.0,0.0,0.00037400000000000004,8450.0,-7.563,30.6953,58.59,6794.0
9962595.01,FALSE POSITIVE,0.0,2.645,437.7,73.93,0.0,0.002395,1210.0,-1.268,11.3744,20.89,1168.0
9993683.01,CANDIDATE,0.0,3.154,0.2559,0.3119,0.07400000000000001,0.292,9.361,0.8597,29.9377,1.37,9.584
7204233.01,FALSE POSITIVE,0.0,2.638,2.7230000000000003,0.9002,,0.4703,8.152000000000001,0.5869,33.304,1.473,9.525
8255058.01,FALSE POSITIVE,0.0,2.437,4.198,237.9,0.0,0.01852,141.3,-23.47,6.27989,45.5,119.1
8288404.01,FALSE POSITIVE,0.0,3.28,1126.0,137.2,0.0,0.002472,1384.0,1.96,519.802,41.34,1326.0
9141355.01,CONFIRMED,0.0,3.362,8.005,2.378,0.006,0.2294,13.89,2.784,469.621,3.405,15.2
9147012.01,CANDIDATE,0.0,3.3480000000000003,15.23,2.369,0.08,0.3121,20.0,3.236,116.45200000000001,4.401,24.59
9157030.01,CANDIDATE,0.0,2.887,3.091,3.65,0.075,0.3399,8.851,0.4209,24.9093,1.375,9.38
10002266.01,FALSE POSITIVE,0.0,3.009,-0.9684,12.69,0.0,0.4007,8.374,0.4526,12.7137,1.113,9.443999999999999
10006096.01,FALSE POSITIVE,0.0,3.485,603.2,185.0,0.0,0.0009427,3683.0,0.0,70.516,41.6,-1.0
10007492.01,FALSE POSITIVE,0.0,9.449,17.9,70.04,0.0,0.020030000000000003,165.9,-37.08,2.6455900000000003,30.95,147.6
7258902.01,FALSE POSITIVE,0.0,1.092,-3.105,4.526,0.0,0.2782,12.58,0.1162,0.903914,2.151,4.869
7352727.01,FALSE POSITIVE,0.0,1.6340000000000001,4.633,21.0,0.0,0.2012,12.12,0.0,2.45662,7.268,7.138
8364969.01,FALSE POSITIVE,0.0,3.8939999999999997,609.0,224.2,0.0,0.00162,1838.0,0.8874,22.572,35.26,1530.0
8380743.01,FALSE POSITIVE,0.0,1.4269999999999998,97.97,70.74,0.0,0.000168,7601.0,0.0,1.0188,51.73,-1.0
9180282.01,FALSE POSITIVE,0.0,8.535,-23.58,105.9,0.0,0.1588,23.08,1.847,2.7913,2.281,23.38
10023469.01,FALSE POSITIVE,0.0,2.736,-18.29,56.37,0.0,0.3994,8.325,0.8708,44.637,1.516,8.302
10074700.01,FALSE POSITIVE,0.0,79.43,296.7,22.35,0.0,0.3266,161.0,6.401,365.634,81.92,371.4
10083325.01,CANDIDATE,0.0,2.0469999999999997,5.291,4.249,0.262,0.3749,8.8,0.6122,6.13288,1.835,9.53
10090854.01,CANDIDATE,0.0,2.484,6.112,1.0959999999999999,0.098,0.3321,8.408999999999999,0.6990000000000001,12.6306,1.5719999999999998,8.607999999999999
7377343.01,CANDIDATE,0.0,2.546,110.6,30.34,0.0,0.013319999999999999,176.8,1.462,7.9543800000000005,9.649,178.2
8396288.01,CANDIDATE,0.0,2.681,3.7310000000000003,1.3869999999999998,0.71,0.2881,9.043,0.4009,8.58527,3.39,10.48
8429817.01,CANDIDATE,0.0,5.531000000000001,105.3,23.71,0.0,0.01684,173.0,0.8553,6.26349,9.0,202.2
10146103.01,CANDIDATE,0.0,3.02,7.096,0.3024,0.09699999999999999,0.3234,9.151,0.6528,7.58057,1.071,9.301
7458433.01,FALSE POSITIVE,0.0,-0.2851,7.612,2.226,0.002,0.1637,15.01,0.0,0.6606029999999999,0.6799,10.86
8480642.01,FALSE POSITIVE,0.0,3.49,42.05,5.28,0.012,0.04086,73.67,0.4994,31.5912,15.25,72.39
8495232.01,FALSE POSITIVE,0.0,2.5869999999999997,3.6189999999999998,5.334,0.0,0.276,9.272,0.9851,9.63642,2.209,9.767000000000001
11520114.01,CANDIDATE,0.0,2.069,4.734,1.275,0.006,0.3447,9.452,1.4809999999999999,7.07987,1.969,9.71
11599937.01,FALSE POSITIVE,0.0,2.053,6.111000000000001,4.752,0.374,0.3521,9.36,0.6483,37.626,1.9280000000000002,10.82
11601425.01,CANDIDATE,0.0,3.6060000000000003,6.933,4.269,0.033,0.384,9.407,1.386,41.9934,2.043,9.729
11716643.01,CANDIDATE,0.0,3.034,14.95,2.465,0.287,0.09264,42.03,2.112,466.00300000000004,4.428999999999999,39.34
11905398.01,FALSE POSITIVE,0.0,3.1889999999999996,6.785,-0.2822,0.003,0.4754,9.172,0.6337,24.7964,2.443,10.52
11923213.01,CANDIDATE,0.0,4.229,2.536,-0.1112,0.38799999999999996,0.382,8.062000000000001,0.6553,27.201999999999998,2.301,9.477
11924426.01,FALSE POSITIVE,0.0,2.32,1736.0,156.2,0.0,0.00048449999999999996,7444.0,0.0,64.71300000000001,44.07,-1.0
11968514.01,FALSE POSITIVE,0.0,1.669,-2.992,567.2,0.0,0.0237,85.53,0.0,1.03657,13.74,34.78
12253490.01,FALSE POSITIVE,0.0,3.407,445.2,128.1,0.0,0.0035310000000000003,881.7,2.44,19.1598,14.46,820.6
12257851.01,FALSE POSITIVE,0.0,0.0,3.242,15.85,0.0,0.5474,11.85,0.0,1.30798,0.6712,10.84
12265150.01,FALSE POSITIVE,0.0,8.997,-148.2,259.4,0.0,0.0925,34.94,1.462,1.686,1.814,39.53
12300524.01,CANDIDATE,0.0,2.775,2.33,2.858,0.006999999999999999,0.4171,7.117999999999999,0.81,32.0331,1.003,7.626
12349560.01,CANDIDATE,0.0,2.766,2.998,3.1630000000000003,0.414,0.3718,8.566,0.3678,43.397,1.83,8.634
10977671.01,FALSE POSITIVE,0.0,2.9539999999999997,4.254,0.9344,0.079,0.2904,10.22,2.131,199.049,7.5920000000000005,10.78
11026582.01,CANDIDATE,0.0,4.552,14.17,5.087,0.7809999999999999,0.1541,28.41,1.9669999999999999,240.571,3.037,27.65
11036168.01,CANDIDATE,0.0,3.946,10.92,1.712,0.040999999999999995,0.2708,16.0,2.454,217.793,6.2,16.12
11037818.01,CONFIRMED,0.0,3.1639999999999997,6.75,2.074,0.65,0.3091,10.95,0.8835,259.344,6.231,10.86
11046870.01,FALSE POSITIVE,0.0,3.103,-4.123,30.72,0.0,0.325,9.138,0.6876,8.34408,1.949,9.228
12554212.01,CANDIDATE,0.0,1.676,3.697,3.467,0.013999999999999999,0.2703,8.265,0.6112,4.76817,0.6296,9.997
12645761.01,FALSE POSITIVE,0.0,0.9308,341.3,253.9,0.0,0.002326,504.5,-620.5,2.70958,108.4,570.5
12736658.01,FALSE POSITIVE,0.0,1117.0,319.7,332.9,0.0,0.08857999999999999,1521.0,2.3080000000000003,0.8552930000000001,10.81,958.1
11076176.01,FALSE POSITIVE,0.0,5.553,0.0,0.0,0.0,0.0013880000000000001,4187.0,0.0,0.699986,25.77,-1.0
11152511.01,CANDIDATE,0.0,3.528,10.92,2.441,0.629,0.2339,15.64,1.153,287.33099999999996,2.141,15.68
11176166.01,CONFIRMED,0.9556847457887926,2.915,9.236,3.341,0.068,0.1963,12.83,1.892,9.8787,3.1489999999999996,12.92
11176166.02,FALSE POSITIVE,0.9529144646879151,5.1579999999999995,3.12,3.072,0.41100000000000003,0.2832,7.147,0.5139,8.54825,2.023,7.124
11341314.01,FALSE POSITIVE,0.0,1.496,5.972,-0.3402,0.028999999999999998,0.2254,9.95,1.0290000000000001,9.833089999999999,0.8068,10.84
11401845.01,FALSE POSITIVE,0.0,1.431,13.07,48.72,0.0,0.00032599999999999996,3026.0,0.0,1.08073,47.1,-1.0
11407847.01,CANDIDATE,0.0,2.274,3.52,3.1519999999999997,0.706,0.2287,10.37,1.258,11.8303,1.304,10.74
8374077.01,CANDIDATE,0.0,3.245,5.601,1.7990000000000002,0.721,0.2714,11.02,1.443,16.2956,2.194,12.05
8517303.01,FALSE POSITIVE,0.0,4.1160000000000005,6.312,3.0,0.005,0.1652,16.16,1.694,24.0733,26.26,27.42
8590149.01,CANDIDATE,0.0,2.323,3.253,4.565,0.001,0.3887,7.109,1.409,19.2395,1.848,7.477
2309587.01,FALSE POSITIVE,0.0,5.687,646.7,281.9,,0.1289,2078.0,-20.11,1.8385099999999999,39.69,2107.0
2445134.01,FALSE POSITIVE,0.0,645.5,1958.0,601.0,0.0,0.01615,12400.0,0.0,8.41192,47.03,-1.0
2019477.02,CANDIDATE,0.9622504486494218,1.9,3.8560000000000003,0.9238,0.001,0.304,9.198,1.1640000000000001,27.2474,4.606,9.073
2019477.01,FALSE POSITIVE,0.9508467747440441,2.5269999999999997,7.354,1.9609999999999999,0.0,0.2879,9.495,0.9814,20.5714,4.437,9.945
2719873.01,FALSE POSITIVE,0.0,285.1,1384.0,342.4,0.0,0.0131,4466.0,9.003,17.2793,27.76,3190.0
8590780.01,FALSE POSITIVE,0.0,2.168,1254.0,1423.0,0.0,0.00019690000000000002,37500.0,0.0,4.326980000000001,81.9,-1.0
8702921.01,FALSE POSITIVE,0.0,9.181000000000001,106.1,40.0,,0.04451,179.0,2.0580000000000003,19.3845,28.42,222.0
8822421.01,FALSE POSITIVE,0.0,3.928,10.68,4.583,0.006,0.1566,42.07,2.32,1.6453,2.9760000000000004,49.2
8984706.01,FALSE POSITIVE,0.0,10290.0,908.6,259.8,0.0,0.2839,11670.0,1.724,10.1354,87.39,6540.0
3530668.01,FALSE POSITIVE,0.0,78.89,964.6,684.2,0.0,0.01564,6226.0,-2.745,1.94619,51.95,3311.0
3532985.01,FALSE POSITIVE,0.0,8.809,106.9,30.56,0.0,0.02543,164.4,-15.59,5.2885599999999995,54.61,164.3
3831911.01,FALSE POSITIVE,0.0,84.94,19.76,100.5,0.0,0.2616,143.2,1.3090000000000002,30.4838,12.78,113.5
3852258.01,FALSE POSITIVE,0.0,13.08,14.34,41.97,0.0,0.2809,36.05,0.0,5.75847,150.7,42.42
3869326.01,FALSE POSITIVE,0.0,11.69,20.09,11.14,,0.2618,28.07,-3.6660000000000004,8.58595,80.29,32.41
3971315.01,FALSE POSITIVE,0.0,140.1,87.79,74.97,0.0,0.03017,484.2,2.1390000000000002,9.89224,12.38,318.9
2997455.01,FALSE POSITIVE,0.0,27.01,251.6,34.67,0.0,0.02775,485.1,0.0,1.12984,56.0,434.4
3003991.01,FALSE POSITIVE,0.0,277.2,516.1,257.1,0.0,0.01592,6137.0,3.568,7.24478,25.68,4117.0
3229028.01,FALSE POSITIVE,0.0,2.7569999999999997,8.22,8.963,0.0,0.152,14.59,0.3471,0.730934,0.7871,13.28
3230787.01,FALSE POSITIVE,0.0,2.3890000000000002,2015.0,1301.0,0.0,0.00022319999999999998,12290.0,-39.92,17.734,89.24,8650.0
9093086.01,CANDIDATE,0.0,4.121,6.124,2.252,0.336,0.2769,9.724,2.016,9.70423,1.67,10.82
9101400.01,FALSE POSITIVE,0.0,0.7794,1.3,61.35,0.0,0.00041530000000000007,3423.0,0.0,0.829009,55.8,-1.0
9119652.01,FALSE POSITIVE,0.0,0.23,75.18,53.16,,0.00046580000000000005,6788.0,0.0,1.10811,86.18,-1.0
9153823.01,FALSE POSITIVE,0.0,3.052,9.041,5.546,0.0,0.09791,40.9,1.558,1.44449,1.771,47.29
4037428.01,FALSE POSITIVE,0.0,70.23,659.5,227.0,0.0,0.01157,2931.0,0.1805,4.26473,27.76,2388.0
4049124.01,FALSE POSITIVE,0.0,351.5,1364.0,393.9,0.0,0.01945,8550.0,3.22,4.804469999999999,30.91,5669.0
4275328.01,FALSE POSITIVE,0.0,51.58,153.5,44.4,0.0,0.04219,341.3,1.4380000000000002,6.150530000000001,14.08,337.3
5036966.01,FALSE POSITIVE,0.0,153.2,982.9,313.5,0.0,0.02673,2029.0,1.942,62.7356,88.07,1588.0
5254230.01,FALSE POSITIVE,0.0,49.65,-0.4441,84.94,0.0,0.058629999999999995,107.0,0.9168,7.0355300000000005,6.153,89.02
3634051.01,FALSE POSITIVE,1.0,2.344,18.62,4.053,0.43799999999999994,0.1511,35.41,1.301,453.543,9.412,36.18
3634051.02,CANDIDATE,0.9574271077563361,3.7,4.437,-0.2689,0.948,0.496,9.363999999999999,0.5001,122.806,5.641,11.28
3761319.01,CANDIDATE,0.0,2.467,8.0,3.5180000000000002,0.0,0.1475,14.22,1.7590000000000001,16.2482,2.171,16.12
4035675.01,FALSE POSITIVE,0.0,335.2,243.4,165.0,0.0,0.057620000000000005,3743.0,-0.1218,2.8736599999999997,69.84,2479.0
9282687.01,FALSE POSITIVE,0.0,173.4,102.7,112.9,,0.048839999999999995,2203.0,0.0,1.68065,33.81,-1.0
5385410.02,FALSE POSITIVE,0.953065230366462,9.498,3.312,16.07,0.631,0.322,11.27,1.709,12.4286,1.214,13.9
5385410.01,CANDIDATE,0.9527288741779235,1.6640000000000001,5.3629999999999995,5.582999999999999,0.0,0.2099,11.92,0.8117,11.495999999999999,1.874,13.12
5385139.01,FALSE POSITIVE,0.0,8.595,2.129,13.83,0.0,0.2753,10.69,1.3719999999999999,12.4294,1.256,12.13
5385150.01,FALSE POSITIVE,0.0,8.757,1.703,14.24,0.634,0.348,10.74,1.712,12.4264,1.14,11.86
5385269.01,FALSE POSITIVE,0.0,13.21,0.1087,17.43,0.0,0.4429,14.58,1.804,12.4258,1.212,17.65
5385509.01,FALSE POSITIVE,0.0,11.0,1.858,18.32,0.0,0.3818,12.56,5.388,12.4259,1.555,16.0
5385566.01,FALSE POSITIVE,0.0,14.29,1.869,23.64,0.001,0.375,15.43,4.236000000000001,12.4254,1.66,20.2
5385773.01,FALSE POSITIVE,0.0,12.09,-0.4067,19.49,0.0,0.4793,13.5,2.661,12.4252,0.8728,16.34
5386163.01,FALSE POSITIVE,0.0,9.618,3.0439999999999996,16.61,0.0,0.3178,10.92,1.6230000000000002,12.4247,2.222,12.88
4144236.01,FALSE POSITIVE,0.0,10.85,4543.0,436.0,0.0,0.00035789999999999997,20960.0,-8.005,22.9134,83.05,8355.0
9394605.01,FALSE POSITIVE,0.0,6.487,-2.795,3.799,0.0,0.2277,19.13,1.7930000000000001,0.876821,1.8659999999999999,21.51
9471755.01,FALSE POSITIVE,0.0,5.11,57.81,11.45,0.0,0.03852,107.7,-4.846,0.9537450000000001,3.073,141.8
9479460.01,FALSE POSITIVE,0.0,955.3,62.17,43.76,,0.07864,5945.0,0.0,2.0739900000000002,166.9,-1.0
9549472.01,FALSE POSITIVE,0.0,293.2,1290.0,136.6,0.0,0.04519,3140.0,2.862,15.7138,27.74,2960.0
9576197.01,FALSE POSITIVE,0.0,152.1,204.2,190.0,0.0,0.08221,1433.0,6.524,7.96443,19.05,1640.0
9579860.01,FALSE POSITIVE,0.0,2.826,-5.8389999999999995,281.0,0.0,0.1708,19.6,0.0,2.15122,11.42,20.59
9655711.01,CANDIDATE,0.9563105743062137,2.219,3.708,-3.984,0.31,0.252,9.064,0.4079,12.7142,2.289,9.495
