# Kepler ID, Theta 1, Theta 2
006065010,0.158,0.445
012418418,0.158,0.360
006364215,0.158,0.458
008613769,0.157,0.697
005444334,0.157,0.501
003865595,0.157,0.437
007661065,0.157,0.323
011298815,0.157,0.309
011601633,0.157,0.439
008149484,0.157,0.359
004275117,0.156,0.599
006768394,0.156,0.470
005717567,0.156,0.667
009346253,0.156,0.526
006367663,0.156,0.436
006129694,0.155,0.440
004915582,0.155,0.588
004769931,0.155,0.445
008590149,0.155,0.439
012417486,0.155,0.521
008040457,0.155,0.420
003328052,0.155,0.452
003245638,0.155,0.404
009579072,0.155,0.401
003001885,0.155,0.330
010259031,0.155,0.292
010055126,0.155,0.491
006690082,0.154,0.736
008676061,0.154,0.443
009899352,0.154,0.381
009099950,0.154,0.388
005640085,0.154,0.388
006526377,0.154,0.388
008037145,0.154,0.550
007176424,0.154,0.434
009336200,0.153,0.438
007429287,0.153,0.445
004551663,0.153,0.387
009008103,0.153,0.441
005211631,0.153,0.436
004386059,0.153,0.305
010723367,0.153,0.323
007025846,0.152,0.475
006199056,0.152,0.294
011037128,0.152,0.440
010547378,0.151,0.702
008624520,0.150,0.304
005471675,0.150,0.711
009162741,0.150,0.710
002852810,0.150,0.394
011959893,0.150,0.435
010074700,0.150,0.340
005705819,0.150,0.378
011904734,0.149,0.294
008827575,0.149,0.445
004570555,0.149,0.664
008882847,0.149,0.349
006955671,0.149,0.438
002708203,0.149,0.709
009594992,0.149,0.354
009763612,0.149,0.445
008694309,0.149,0.356
003003992,0.148,0.570
011966643,0.148,0.398
006290382,0.148,0.717
008266276,0.148,0.321
011082795,0.147,0.429
009659022,0.147,0.445
006037581,0.147,0.445
011080702,0.147,0.445
008678345,0.147,0.398
010352333,0.147,0.445
008750043,0.147,0.445
005305240,0.147,0.445
003865567,0.147,0.445
011773174,0.147,0.445
007539174,0.147,0.445
005856571,0.147,0.445
008780959,0.147,0.490
008262210,0.146,0.418
009205907,0.146,0.335
009661877,0.146,0.288
006592335,0.146,0.375
011072982,0.146,0.619
005700900,0.145,0.663
009895709,0.145,0.721
011446961,0.145,0.444
005553652,0.145,0.284
006062298,0.145,0.315
009640439,0.145,0.621
008487777,0.145,0.442
005706595,0.145,0.395
006631721,0.144,0.418
005428668,0.144,0.602
012257851,0.144,0.510
005078939,0.144,0.508
005385575,0.144,0.738
007416646,0.144,0.444
010227020,0.143,0.342
002853780,0.143,0.380
008631751,0.143,0.714
008163784,0.143,0.442
005792202,0.143,0.559
007130612,0.143,0.416
005094412,0.143,0.330
010332213,0.143,0.325
009602595,0.143,0.304
012109845,0.143,0.281
007108433,0.143,0.281
002569494,0.143,0.281
012365184,0.143,0.281
011820830,0.143,0.281
006191945,0.143,0.337
009116075,0.143,0.431
010363233,0.143,0.442
005015027,0.142,0.434
011774303,0.142,0.716
004928119,0.142,0.281
008715589,0.142,0.444
010748621,0.142,0.443
011910670,0.141,0.439
004552729,0.141,0.598
009265521,0.141,0.596
011911580,0.141,0.296
008737343,0.141,0.443
005364090,0.141,0.443
005301750,0.140,0.441
008955741,0.140,0.551
002578811,0.140,0.443
011145637,0.140,0.443
006593968,0.140,0.443
006939913,0.140,0.443
006612973,0.140,0.443
006779260,0.140,0.443
011856178,0.140,0.443
009489524,0.140,0.443
004678875,0.140,0.443
007202957,0.140,0.443
004247991,0.140,0.443
007101726,0.140,0.443
010002866,0.140,0.443
004150611,0.140,0.443
005390913,0.140,0.443
011811382,0.140,0.443
006346894,0.140,0.443
011519226,0.140,0.443
005955621,0.139,0.443
009221517,0.139,0.443
007009548,0.139,0.442
010222603,0.139,0.416
008266276,0.139,0.441
009118858,0.139,0.442
005008501,0.139,0.708
004067336,0.138,0.315
004940438,0.138,0.299
008223445,0.138,0.406
002985587,0.138,0.310
010155434,0.138,0.557
003440978,0.137,0.326
007974634,0.137,0.353
007427764,0.136,0.428
004950232,0.136,0.310
005653163,0.136,0.674
004544670,0.135,0.279
004077252,0.135,0.655
002437783,0.134,0.276
010358759,0.134,0.309
009645188,0.134,0.439
008332521,0.133,0.359
009579860,0.133,0.709
006587002,0.133,0.374
008546464,0.133,0.416
010419108,0.133,0.625
008234889,0.132,0.395
005471271,0.132,0.656
009771920,0.132,0.564
003003991,0.132,0.439
009652655,0.132,0.422
005309353,0.132,0.683
004469825,0.132,0.318
007697568,0.131,0.280
007979297,0.131,0.598
007833305,0.130,0.341
006609270,0.130,0.331
009240664,0.130,0.340
003644071,0.129,0.310
005262539,0.129,0.394
009953491,0.129,0.632
006946199,0.129,0.345
008510197,0.129,0.414
009153246,0.128,0.485
007983756,0.128,0.301
009114614,0.127,0.350
008165617,0.125,0.371
003545478,0.125,0.589
007174617,0.125,0.278
006197038,0.125,0.278
003534118,0.125,0.278
006364307,0.125,0.678
009967884,0.125,0.278
004078157,0.125,0.278
004376644,0.125,0.278
010221013,0.125,0.278
008719324,0.125,0.696
007368664,0.125,0.278
004055765,0.124,0.278
007385509,0.124,0.704
004150539,0.124,0.360
009012244,0.123,0.380
006612411,0.123,0.710
005709889,0.123,0.533
008571421,0.122,0.416
007013635,0.122,0.429
008432249,0.122,0.409
009596820,0.122,0.425
006611330,0.122,0.284
007597005,0.121,0.690
006307521,0.121,0.512
008299955,0.121,0.341
004058881,0.120,0.375
005026326,0.120,0.296
008747222,0.119,0.697
005471574,0.119,0.362
011453930,0.119,0.493
004946581,0.119,0.662
004851530,0.119,0.368
007751571,0.118,0.579
010936786,0.118,0.495
012417572,0.118,0.629
009612825,0.118,0.351
005217891,0.117,0.399
005900390,0.117,0.374
007032421,0.117,0.367
012506986,0.116,0.429
003561464,0.116,0.449
005474613,0.115,0.315
007703955,0.115,0.299
003554600,0.115,0.337
006116172,0.115,0.382
009468382,0.115,0.289
006116172,0.113,0.428
009015738,0.113,0.416
010149023,0.113,0.292
007120108,0.113,0.673
002708278,0.113,0.379
005184911,0.113,0.486
002019199,0.112,0.422
007296086,0.112,0.609
009851226,0.111,0.523
010163066,0.111,0.318
008312852,0.111,0.307
005689351,0.111,0.424
010191036,0.110,0.491
003234843,0.110,0.311
004346178,0.110,0.325
007830953,0.110,0.519
009541322,0.110,0.285
008554498,0.110,0.364
010031907,0.109,0.300
003858949,0.109,0.276
008509442,0.108,0.304
007466270,0.108,0.313
004638237,0.108,0.281
006032730,0.108,0.357
003337432,0.108,0.616
009958387,0.107,0.310
010905641,0.107,0.670
006670075,0.107,0.532
002555080,0.106,0.475
008183911,0.106,0.305
009661869,0.106,0.280
005392702,0.105,0.433
004840513,0.105,0.405
007428736,0.105,0.416
009832379,0.105,0.573
010519727,0.105,0.486
009846348,0.104,0.277
009947389,0.104,0.338
005386904,0.104,0.347
004147444,0.104,0.425
008176653,0.103,0.590
007777471,0.103,0.601
009959492,0.102,0.391
006116605,0.102,0.502
009593528,0.102,0.308
007602070,0.102,0.277
003851130,0.101,0.338
005184709,0.101,0.332
003542588,0.101,0.672
008158429,0.101,0.316
007910148,0.100,0.351
002696703,0.100,0.309
003558981,0.100,0.351
005982353,0.100,0.351
005443837,0.100,0.351
011138155,0.100,0.351
010215869,0.100,0.351
003836453,0.100,0.338
010904857,0.100,0.351
002309585,0.100,0.309
003532985,0.100,0.351
008639908,0.099,0.310
004172013,0.099,0.302
010345478,0.099,0.354
006447372,0.099,0.369
007269974,0.099,0.460
009304842,0.098,0.475
004844470,0.098,0.458
011197853,0.098,0.639
007967210,0.098,0.620
005357470,0.098,0.326
004736439,0.097,0.497
003730176,0.096,0.317
006509282,0.096,0.363
006695801,0.095,0.374
009083564,0.095,0.316
004540508,0.094,0.650
009472328,0.094,0.446
004669402,0.093,0.315
007516073,0.093,0.488
012835139,0.093,0.503
012164634,0.093,0.577
007730747,0.093,0.287
007050060,0.092,0.492
011391512,0.092,0.672
009602514,0.091,0.292
003953106,0.091,0.508
009719636,0.091,0.508
004740375,0.091,0.476
008631160,0.091,0.588
010664416,0.091,0.588
006614926,0.091,0.508
003735629,0.091,0.508
008684730,0.091,0.508
003442054,0.091,0.508
005370302,0.091,0.508
007532973,0.091,0.508
007352727,0.091,0.588
005471770,0.091,0.484
003240049,0.091,0.588
012254688,0.091,0.293
010091110,0.090,0.350
002853889,0.090,0.322
010033279,0.090,0.281
004814502,0.090,0.485
004566848,0.090,0.293
009579208,0.090,0.481
007038096,0.089,0.295
008547537,0.089,0.479
010801100,0.089,0.483
011444772,0.089,0.481
003459529,0.088,0.355
004732137,0.088,0.309
005271637,0.088,0.481
002850321,0.088,0.480
008150320,0.088,0.480
011674709,0.088,0.480
003560301,0.088,0.480
005121173,0.088,0.480
007457278,0.088,0.480
008308347,0.088,0.480
005952366,0.088,0.480
010419797,0.088,0.480
008939211,0.088,0.480
008381693,0.088,0.480
007917068,0.088,0.480
008164262,0.088,0.480
004847843,0.088,0.480
006967278,0.088,0.480
009119458,0.088,0.589
010252275,0.087,0.314
003542928,0.087,0.445
006634133,0.086,0.331
010480915,0.086,0.322
008813698,0.086,0.583
007746958,0.086,0.499
010227020,0.085,0.295
004374339,0.085,0.610
006707260,0.084,0.351
006781548,0.084,0.288
006805414,0.084,0.583
004636565,0.084,0.412
011442465,0.084,0.502
005218441,0.084,0.582
005989391,0.083,0.292
005872150,0.083,0.582
005006817,0.083,0.292
008953059,0.083,0.582
010857342,0.083,0.582
004840513,0.083,0.582
004851464,0.083,0.582
009528430,0.083,0.582
011408935,0.083,0.582
006603756,0.083,0.582
009446824,0.083,0.582
009528420,0.083,0.582
009019191,0.083,0.294
005385304,0.083,0.395
004242806,0.082,0.377
004857058,0.082,0.316
005734702,0.082,0.338
006276994,0.082,0.328
002581191,0.081,0.478
003556220,0.081,0.297
009580992,0.081,0.295
003121340,0.081,0.302
011465950,0.080,0.296
005425643,0.078,0.360
003848948,0.078,0.407
012071037,0.078,0.644
006187341,0.078,0.289
007750419,0.078,0.288
011090926,0.078,0.303
005551228,0.077,0.289
009402670,0.077,0.288
005521300,0.076,0.316
009654468,0.076,0.323
010407054,0.076,0.313
009481235,0.075,0.337
003228986,0.075,0.321
011568224,0.075,0.415
002851100,0.075,0.528
003946023,0.074,0.392
005443775,0.073,0.679
004144238,0.073,0.382
005475641,0.072,0.409
009963265,0.072,0.304
005389540,0.072,0.280
006143819,0.072,0.415
010604335,0.072,0.319
008443527,0.072,0.415
004464689,0.072,0.523
006956014,0.072,0.414
005020034,0.071,0.348
005369827,0.071,0.415
005174677,0.071,0.348
011968513,0.071,0.415
010491044,0.071,0.525
010793172,0.071,0.356
006607447,0.071,0.284
009974142,0.071,0.414
005967194,0.069,0.324
009602562,0.069,0.342
006614629,0.069,0.566
011097752,0.069,0.371
008308639,0.069,0.398
011199233,0.069,0.318
009850957,0.068,0.335
002707985,0.068,0.572
006696580,0.068,0.311
008016650,0.068,0.348
010676923,0.067,0.297
006364162,0.067,0.285
004864734,0.067,0.298
009157908,0.066,0.278
006750902,0.066,0.285
004055774,0.066,0.296
010460984,0.065,0.285
004077901,0.065,0.414
012316431,0.065,0.286
003849155,0.064,0.587
011497958,0.064,0.295
007258902,0.064,0.336
004848424,0.064,0.535
006443093,0.064,0.313
005360920,0.063,0.289
010971674,0.062,0.387
008074805,0.062,0.387
006205468,0.062,0.387
009649222,0.062,0.387
006613006,0.062,0.387
009774400,0.062,0.387
006956216,0.062,0.387
006362386,0.062,0.387
003742855,0.062,0.387
009529744,0.062,0.387
007515670,0.062,0.303
012004971,0.062,0.362
004042026,0.062,0.492
010544677,0.062,0.308
010407020,0.062,0.370
006364067,0.060,0.618
009959589,0.060,0.440
007975727,0.060,0.385
012061238,0.058,0.662
005979863,0.058,0.383
012106929,0.058,0.304
007552701,0.058,0.629
002708270,0.056,0.288
003942446,0.056,0.278
006463499,0.056,0.288
007138841,0.056,0.370
003439096,0.055,0.291
006383785,0.055,0.681
008812360,0.055,0.361
012016267,0.055,0.480
008904714,0.054,0.282
005478055,0.054,0.284
005471688,0.053,0.539
010148521,0.053,0.587
003530668,0.053,0.319
005098444,0.053,0.319
006449358,0.053,0.319
004740676,0.053,0.319
002569488,0.053,0.319
004815612,0.053,0.319
008177798,0.053,0.319
005179609,0.053,0.319
010287248,0.053,0.319
004079530,0.053,0.319
009966115,0.053,0.319
006694186,0.053,0.319
009886224,0.053,0.319
002452440,0.053,0.319
008868364,0.053,0.319
009366988,0.053,0.319
002019076,0.053,0.319
005302643,0.053,0.281
010354039,0.053,0.443
003229150,0.052,0.287
008868481,0.052,0.612
003644523,0.051,0.680
008700537,0.051,0.490
006070337,0.050,0.310
003337425,0.050,0.291
006350476,0.050,0.635
010747439,0.050,0.277
007369865,0.050,0.319
006061119,0.050,0.314
010031500,0.049,0.302
006200709,0.049,0.377
010158990,0.049,0.311
008892721,0.049,0.317
011192235,0.048,0.633
006688318,0.048,0.570
007841986,0.048,0.316
008379021,0.047,0.317
008625821,0.047,0.277
005956038,0.047,0.302
005607631,0.046,0.288
008564587,0.046,0.280
012107021,0.046,0.526
006863839,0.046,0.470
006864885,0.046,0.283
002166206,0.045,0.284
007812175,0.045,0.275
004860932,0.044,0.281
006292162,0.044,0.302
005641294,0.044,0.308
008376848,0.044,0.309
011200405,0.044,0.451
007430876,0.044,0.324
008264070,0.043,0.287
007464205,0.043,0.364
009777251,0.043,0.291
005350447,0.042,0.285
010227501,0.042,0.312
009902856,0.042,0.285
010668665,0.042,0.286
003115833,0.042,0.292
012416987,0.041,0.299
005360974,0.040,0.287
004150624,0.040,0.277
003858704,0.039,0.298
007504328,0.039,0.295
009653622,0.039,0.288
003846515,0.039,0.375
005942093,0.038,0.278
009991621,0.038,0.290
009654875,0.037,0.278
003247404,0.037,0.284
003229028,0.036,0.311
005474733,0.036,0.607
004372768,0.036,0.285
010416390,0.036,0.281
006525249,0.036,0.280
010917681,0.035,0.300
002021440,0.034,0.277
009932970,0.033,0.279
008505674,0.033,0.353
007599004,0.033,0.276
005217574,0.032,0.307
010811496,0.032,0.282
007101828,0.032,0.278
009226339,0.032,0.297
005473535,0.032,0.466
012644774,0.032,0.286
010202759,0.031,0.285
010227881,0.031,0.305
009692345,0.031,0.354
002708286,0.030,0.285
011913013,0.030,0.283
004932689,0.030,0.310
007119080,0.030,0.619
012061969,0.030,0.345
008582291,0.029,0.406
011853130,0.029,0.286
006528141,0.029,0.297
006630943,0.029,0.481
005195945,0.029,0.281
005732636,0.028,0.353
006862603,0.028,0.449
009536692,0.028,0.280
010666242,0.027,0.277
003858804,0.027,0.274
008519253,0.026,0.276
005108214,0.026,0.599
012164770,0.026,0.312
010265602,0.026,0.279
007700871,0.026,0.280
006019872,0.026,0.280
007466863,0.025,0.279
003327993,0.025,0.281
003644653,0.025,0.280
010158418,0.025,0.522
009468717,0.024,0.275
009042357,0.024,0.277
009635510,0.024,0.282
010275805,0.024,0.297
004659405,0.024,0.279
008560840,0.023,0.279
003952651,0.023,0.277
004285107,0.023,0.300
010549562,0.022,0.285
007362696,0.022,0.278
006627507,0.022,0.275
009366989,0.022,0.437
002570432,0.021,0.302
002570773,0.021,0.296
003644602,0.021,0.302
009883311,0.020,0.279
009108085,0.019,0.584
009156585,0.019,0.279
008765560,0.019,0.276
004828341,0.019,0.275
004948730,0.018,0.283
003854101,0.018,0.277
008655354,0.018,0.275
006517255,0.017,0.610
002697935,0.017,0.277
009117123,0.017,0.299
007701809,0.017,0.342
004049108,0.017,0.276
003340312,0.016,0.280
002574201,0.016,0.278
007800285,0.016,0.283
006364276,0.016,0.276
005481148,0.016,0.289
006878167,0.015,0.301
008106139,0.015,0.287
009724984,0.015,0.275
006696462,0.015,0.274
003550434,0.014,0.274
005376067,0.014,0.274
011614528,0.014,0.275
003230578,0.014,0.274
005206233,0.014,0.275
009159265,0.014,0.313
008374580,0.014,0.276
008106610,0.014,0.280
005392871,0.013,0.337
010965740,0.013,0.281
011913012,0.013,0.276
011197126,0.013,0.277
004861527,0.013,0.278
009533489,0.012,0.285
006421503,0.012,0.300
002307199,0.012,0.300
011075279,0.012,0.365
006364327,0.012,0.274
007974634,0.012,0.297
006428602,0.012,0.346
009714123,0.012,0.366
007019489,0.012,0.278
009899217,0.011,0.292
005196864,0.011,0.275
008524346,0.011,0.275
010281221,0.011,0.654
011702948,0.011,0.309
005385410,0.010,0.314
006774826,0.010,0.275
008016211,0.010,0.285
005820218,0.010,0.280
008030339,0.010,0.279
004649440,0.009,0.275
002445129,0.009,0.278
008409588,0.009,0.605
006307063,0.009,0.290
008180063,0.009,0.306
010068030,0.009,0.653
004165960,0.009,0.281
011122894,0.009,0.275
011069681,0.009,0.316
007811057,0.009,0.364
002010191,0.008,0.290
005769943,0.008,0.273
006531491,0.008,0.279
004936990,0.008,0.275
005015459,0.008,0.276
006546528,0.007,0.356
005103942,0.007,0.276
010514770,0.007,0.288
003240706,0.007,0.276
005396122,0.007,0.275
006137681,0.007,0.290
009834719,0.007,0.274
005210475,0.007,0.275
008480642,0.007,0.274
005041569,0.007,0.299
003328026,0.007,0.314
004275328,0.007,0.277
012265150,0.006,0.496
011493732,0.006,0.278
010616415,0.006,0.273
010031885,0.006,0.275
005557821,0.006,0.313
004043443,0.006,0.275
008197560,0.006,0.285
011152159,0.006,0.278
005608566,0.006,0.273
006699368,0.006,0.278
006775985,0.005,0.275
007812167,0.005,0.283
009703198,0.005,0.639
002141783,0.005,0.290
006707908,0.005,0.274
005130983,0.005,0.298
007024530,0.005,0.342
007708215,0.005,0.279
006891513,0.005,0.327
005688997,0.004,0.274
009489953,0.004,0.349
002576197,0.004,0.291
005217586,0.004,0.275
012023078,0.004,0.284
006369548,0.004,0.332
003541800,0.004,0.277
005308777,0.004,0.276
011255761,0.004,0.281
002452450,0.004,0.355
001432214,0.004,0.365
005809954,0.004,0.283
005730389,0.003,0.293
010383687,0.003,0.275
005308387,0.003,0.273
002436378,0.003,0.276
010733174,0.003,0.389
004449034,0.003,0.275
004945877,0.003,0.498
011874338,0.003,0.276
004649305,0.003,0.438
010026458,0.003,0.276
006867766,0.003,0.272
010272389,0.003,0.498
003847708,0.002,0.275
003838486,0.002,0.292
005397166,0.002,0.293
005547480,0.002,0.273
007612691,0.002,0.443
006762188,0.002,0.444
004180401,0.002,0.279
009640976,0.002,0.505
005652983,0.002,0.275
012106934,0.002,0.282
004159347,0.002,0.279
003228988,0.002,0.289
005992270,0.002,0.287
010031707,0.002,0.400
007811397,0.002,0.287
005966660,0.002,0.361
003858851,0.002,0.275
010491062,0.002,0.313
008766222,0.002,0.278
008415745,0.002,0.274
003860441,0.002,0.282
005021176,0.002,0.274
003122985,0.002,0.282
010666230,0.002,0.288
010157573,0.002,0.273
011100657,0.002,0.272
005982368,0.002,0.340
011444952,0.001,0.352
003438975,0.001,0.501
003858824,0.001,0.279
008260198,0.001,0.288
008223655,0.001,0.272
011560037,0.001,0.354
005480736,0.001,0.284
005738346,0.001,0.280
004937143,0.001,0.273
007215678,0.001,0.353
010858803,0.001,0.316
011599264,0.001,0.273
003437776,0.001,0.285
005738496,0.001,0.279
001996679,0.001,0.277
002437505,0.001,0.336
006867155,0.001,0.306
011045383,0.001,0.273
005653152,0.001,0.314
009838060,0.001,0.273
005816165,0.001,0.277
009418508,0.001,0.281
007763269,0.001,0.273
010676927,0.001,0.291
008700558,0.001,0.274
008326342,0.000,0.281
003247396,0.000,0.274
007117003,0.000,0.650
010799291,0.000,0.307
003834360,0.000,0.279
007203858,0.000,0.295
008560475,0.000,0.519
012306699,0.000,0.281
005287983,0.000,0.284
010874926,0.000,0.273
007658229,0.000,0.274
006675056,0.000,0.273
011455484,0.000,0.336
007601633,0.000,0.273
006032517,0.000,0.287
008364115,0.000,0.279
004945035,0.000,0.311
005384713,0.000,0.287
003836375,0.000,0.281
008378634,0.000,0.364
006681473,0.000,0.292
007383840,0.000,0.347
005481416,0.000,0.274
002574543,0.000,0.284
008042789,0.000,0.273
010843203,0.000,0.279
009761573,0.000,0.274
009008220,0.000,0.274
002860793,0.000,0.302
011909686,0.000,0.274
005254230,0.000,0.278
005444549,0.000,0.288
002449074,0.000,0.276
001433962,0.000,0.290
010960995,0.000,0.285
008963721,0.000,0.296
004753561,0.000,0.273
011756821,0.000,0.277
010019763,0.000,0.273
008256049,0.000,0.279
008104030,0.000,0.274
008474898,0.000,0.274
008948424,0.000,0.274
006048024,0.000,0.276
009593757,0.000,0.279
007830321,0.000,0.292
009097892,0.000,0.292
010384962,0.000,0.296
005876805,0.000,0.278
003246984,0.000,0.296
008242681,0.000,0.294
008075618,0.000,0.279
006525209,0.000,0.292
007047299,0.000,0.281
005818068,0.000,0.278
006147122,0.000,0.321
008246781,0.000,0.276
009846086,0.000,0.275
006309763,0.000,0.282
004247023,0.000,0.291
008257407,0.000,0.278
004252322,0.000,0.447
008108437,0.000,0.280
003964562,0.000,0.283
008507073,0.000,0.278
010030778,0.000,0.278
009965206,0.000,0.289
005534965,0.000,0.278
006960445,0.000,0.300
003765771,0.000,0.273
008029848,0.000,0.331
010677186,0.000,0.441
005986209,0.000,0.281
004752451,0.000,0.273
007107567,0.000,0.314
007732791,0.000,0.280
003862246,0.000,0.272
006677267,0.000,0.275
005016163,0.000,0.300
006612327,0.000,0.304
007620844,0.000,0.284
012253490,0.000,0.276
007025540,0.000,0.300
002307206,0.000,0.295
010743597,0.000,0.355
006756202,0.000,0.282
007287391,0.000,0.278
011551692,0.000,0.286
005303346,0.000,0.275
006066416,0.000,0.346
005866099,0.000,0.273
009899505,0.000,0.360
007121885,0.000,0.281
010320341,0.000,0.278
002441151,0.000,0.293
010489521,0.000,0.295
008509781,0.000,0.276
008939650,0.000,0.278
009640985,0.000,0.342
008892720,0.000,0.292
011147814,0.000,0.280
003970117,0.000,0.292
003113266,0.000,0.314
005441980,0.000,0.394
008491745,0.000,0.441
005014753,0.000,0.296
011249624,0.000,0.287
006301035,0.000,0.288
012643582,0.000,0.284
006311681,0.000,0.361
006359798,0.000,0.282
006307537,0.000,0.441
006233466,0.000,0.279
011875511,0.000,0.274
008742270,0.000,0.274
006056992,0.000,0.273
003970233,0.000,0.336
003757778,0.000,0.336
012251650,0.000,0.277
005264304,0.000,0.281
011403216,0.000,0.275
010491554,0.000,0.284
010711551,0.000,0.295
012316447,0.000,0.281
007353970,0.000,0.283
010068919,0.000,0.275
011076176,0.000,0.299
009643043,0.000,0.275
003867593,0.000,0.281
011519134,0.000,0.276
007935997,0.000,0.343
004679687,0.000,0.354
009025922,0.000,0.303
012736658,0.000,0.362
011463211,0.000,0.363
012645761,0.000,0.278
012643589,0.000,0.284
004743508,0.000,0.277
010661778,0.000,0.354
007674050,0.000,0.282
005113053,0.000,0.296
012208887,0.000,0.295
009785454,0.000,0.278
007177555,0.000,0.275
002306756,0.000,0.278
005024292,0.000,0.287
010848459,0.000,0.272
010342248,0.000,0.331
006721123,0.000,0.273
010464666,0.000,0.278
005097454,0.000,0.340
008128067,0.000,0.335
005702637,0.000,0.289
005471574,0.000,0.353
010419211,0.000,0.274
008248939,0.000,0.274
008356054,0.000,0.281
010480982,0.000,0.278
001995732,0.000,0.281
005876360,0.000,0.341
009752973,0.000,0.344
007136958,0.000,0.277
009091755,0.000,0.353
007941635,0.000,0.282
005023948,0.000,0.291
006311520,0.000,0.326
008263752,0.000,0.288
011858979,0.000,0.313
010191056,0.000,0.289
007598128,0.000,0.294
010489525,0.000,0.304
011818800,0.000,0.343
003231137,0.000,0.276
011553706,0.000,0.294
005385778,0.000,0.355
001161345,0.000,0.661
006690171,0.000,0.277
009948002,0.000,0.281
006859801,0.000,0.280
004164393,0.000,0.276
007767733,0.000,0.281
003853673,0.000,0.315
009895004,0.000,0.273
008330548,0.000,0.299
009591728,0.000,0.275
008279765,0.000,0.277
008263752,0.000,0.280
008179747,0.000,0.281
009592575,0.000,0.284
005556726,0.000,0.403
008374494,0.000,0.284
006707942,0.000,0.277
011017094,0.000,0.362
009773869,0.000,0.291
009307105,0.000,0.275
011569475,0.000,0.378
010232123,0.000,0.394
009783760,0.000,0.275
006023859,0.000,0.273
010551346,0.000,0.352
010338279,0.000,0.362
002438502,0.000,0.336
010616656,0.000,0.278
011093538,0.000,0.316
005392897,0.000,0.281
011671429,0.000,0.274
007898576,0.000,0.278
007837302,0.000,0.278
010659313,0.000,0.275
011044779,0.000,0.276
003858879,0.000,0.277
003735634,0.000,0.283
009847239,0.000,0.274
006137704,0.000,0.281
008733497,0.000,0.282
006599919,0.000,0.273
009159275,0.000,0.361
010292238,0.000,0.289
010798838,0.000,0.277
009962595,0.000,0.285
010259301,0.000,0.278
009110346,0.000,0.295
010275074,0.000,0.278
006182846,0.000,0.274
010845188,0.000,0.280
009851126,0.000,0.441
005730394,0.000,0.282
007838906,0.000,0.344
008760135,0.000,0.291
012021387,0.000,0.277
004455763,0.000,0.282
005122112,0.000,0.274
005779852,0.000,0.273
006758917,0.000,0.273
004255422,0.000,0.279
009957668,0.000,0.279
003222680,0.000,0.500
009837544,0.000,0.291
008219673,0.000,0.274
006879865,0.000,0.274
006286161,0.000,0.279
009097120,0.000,0.276
009954225,0.000,0.306
009016295,0.000,0.278
006675060,0.000,0.278
009957659,0.000,0.276
007743464,0.000,0.284
007212066,0.000,0.277
006233903,0.000,0.272
007837526,0.000,0.275
006947164,0.000,0.284
007877824,0.000,0.300
009656543,0.000,0.291
006526710,0.000,0.277
008686150,0.000,0.299
010751515,0.000,0.279
008561192,0.000,0.306
010480952,0.000,0.291
005796185,0.000,0.283
008155368,0.000,0.300
005035972,0.000,0.275
003240159,0.000,0.314
008719419,0.000,0.273
007812179,0.000,0.353
003644542,0.000,0.278
008622875,0.000,0.281
006182849,0.000,0.284
010651945,0.000,0.284
003102000,0.000,0.441
004949751,0.000,0.276
010007492,0.000,0.274
008255058,0.000,0.283
007377033,0.000,0.273
010006096,0.000,0.289
009474485,0.000,0.300
008621348,0.000,0.353
008773869,0.000,0.295
007270230,0.000,0.274
009549471,0.000,0.281
009048145,0.000,0.278
009025914,0.000,0.280
005449777,0.000,0.272
007031517,0.000,0.277
002711123,0.000,0.301
007132542,0.000,0.300
009613070,0.000,0.276
009715925,0.000,0.277
002437149,0.000,0.303
003757590,0.000,0.272
003428468,0.000,0.287
007289157,0.000,0.273
011564013,0.000,0.280
004912991,0.000,0.273
002695110,0.000,0.280
003347485,0.000,0.277
008288404,0.000,0.278
007877820,0.000,0.278
008044608,0.000,0.280
006426592,0.000,0.284
008380743,0.000,0.299
008263746,0.000,0.300
003241344,0.000,0.277
008589754,0.000,0.291
008364969,0.000,0.278
008432034,0.000,0.366
005440651,0.000,0.326
010518735,0.000,0.289
009941387,0.000,0.287
008908102,0.000,0.299
008244173,0.000,0.295
011192141,0.000,0.301
003344419,0.000,0.363
005649215,0.000,0.278
003655332,0.000,0.273
005596440,0.000,0.282
005384802,0.000,0.273
011924426,0.000,0.282
003547091,0.000,0.274
009489947,0.000,0.278
008891278,0.000,0.273
009656397,0.000,0.284
007700561,0.000,0.350
003964545,0.000,0.280
010092312,0.000,0.355
009048161,0.000,0.277
005372966,0.000,0.441
009468384,0.000,0.282
006233483,0.000,0.309
006546508,0.000,0.287
005952403,0.000,0.353
009911112,0.000,0.273
010418797,0.000,0.276
009426071,0.000,0.277
003966912,0.000,0.279
003443790,0.000,0.272
003544689,0.000,0.273
009053112,0.000,0.367
006359802,0.000,0.283
010735564,0.000,0.316
008957954,0.000,0.287
011189127,0.000,0.274
004932348,0.000,0.299
006058875,0.000,0.295
004936180,0.000,0.274
011913073,0.000,0.292
004346875,0.000,0.281
009049550,0.000,0.282
011968514,0.000,0.301
005796186,0.000,0.272
010817600,0.000,0.341
012167361,0.000,0.274
003441784,0.000,0.276
008242350,0.000,0.286
005090690,0.000,0.275
006579806,0.000,0.274
008095110,0.000,0.283
009636559,0.000,0.279
007376500,0.000,0.288
004285087,0.000,0.287
